Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
22	12563	9175	0.0250664	0.0193132	246	21738	74	287	460	69.3208	91.006	0.0729691	86.6229	231	58	229	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	15	17	3.20676	5.07199	0.161336	4.96102	4	2	13	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	138	109	31.2831	27.395	0.126748	33.5555	24	53	85	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	205	308	55.3884	71.9528	0.119467	72.479	128	25	180	0
26	1967	1560	0.044409	0.0167719	232	3527	10	155	885	38.3845	101.599	0.187205	87.1124	772	42	113	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	2982	2949	666.271	648.836	0.0158385	668.079	594	627	2355	0
28	18343	32508	0.0249324	0.046016	699	50851	376	695	783	166.172	172.289	0.0104793	171.04	184	96	599	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	239	233	51.6222	51.5886	0.00543904	51.8876	31	37	202	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	7	12	2.16425	1.94555	0.0142655	2.08396	5	0	7	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	297	102	37.8531	22.1839	0.115262	33.7736	33	228	69	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	3	1	0.32657	0.0344828	0.0441412	0.187406	0	2	1	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	41	51	9.43575	10.3793	0.0239052	10.1537	17	7	34	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2055	1149	381.501	290.103	0.109469	376.213	143	1049	1006	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	52	66	14.7469	15.2474	0.0192905	15.2939	20	6	46	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	10	20	2.58744	4.06594	0.198629	4.17616	10	0	10	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	15	35	3.21449	5.4271	0.0819975	4.72339	21	1	14	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	99	91	18.6425	19.4785	0.0147536	19.3486	19	27	72	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	4	9	1.63671	1.57955	0.0359901	1.66792	5	0	4	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	226	174	44.0686	39.464	0.0189755	42.5585	34	86	140	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	93	268	22.0899	36.556	0.120414	33.4865	197	22	71	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	0	7	0	0.727768	0.070858	0.396552	7	0	0	0
43	1191	5184	0.0241413	0.03729	26	6375	12	187	256	45.2696	63.856	0.344188	83.8148	130	61	126	0
44	275874	314175	0.00678342	0.038876	388	590049	818	44	39	8.18744	8.41016	0.0168228	8.44153	10	15	29	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	8	3	1.52271	0.392619	0.287155	1.31409	0	5	3	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	103	12	8.00097	3.95765	0.198079	7.38831	2	93	10	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	16	18	4.22802	3.13249	0.187739	4.51349	7	5	11	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	56	25	8.94686	5.88143	0.0392104	7.7024	8	39	17	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	82	254	22.4145	42.0502	0.154659	38.3853	181	9	73	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	97	71	16.4435	14.3975	0.0323933	15.928	20	46	51	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	205	555	51.9092	107.217	0.254908	108.022	364	14	191	0
52	37257	1043	0.0188249	0.030912	35	38300	42	63	65	16.7681	15.0357	0.19369	19.6934	29	27	36	0
53	114108	2037	0.0296741	0.033495	23	116145	169	46	24	7.92947	5.21597	0.105051	7.31934	5	27	19	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	23	18	4.62415	3.9026	0.606726	10.7736	8	13	10	1
55	334223	383493	0.0181697	0.0219191	508	717716	14	3	19	1.09469	2.11736	0.150399	1.9033	17	1	2	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	73	138	21.1382	31.8705	0.218041	34.0952	80	15	58	0
57	21466	21651	0.02101	0.0109222	100	43117	605	558	419	129.041	107.154	0.0925867	129.966	66	205	353	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	20	33	4.8599	6.60315	0.119661	6.52849	17	4	16	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1896	2085	437.986	433.302	0.0132138	441.463	481	292	1604	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	11	19	2.84155	3.13551	0.0412255	3.11844	9	1	10	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	2	4	0.205797	0.597096	0.190537	0.502249	3	1	1	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	238	224	50.6116	48.3466	0.0197563	50.4685	60	74	164	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	5	9	1.19517	1.98246	0.0434745	1.66492	6	2	3	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	428	505	107.272	116.642	0.116207	126.772	196	119	309	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	55	32	14.5005	7.0242	0.397993	17.5697	14	37	18	0
66	2094	5850	0.0212155	0.0040041	431	7944	314	1285	1692	300.836	328.334	0.0539837	332.691	719	312	973	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	117	105	29.7807	25.4083	0.180516	33.6064	33	45	72	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	629	775	156.111	163.567	0.0218575	163.438	224	78	551	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	366	346	83.1923	79.6503	0.0396564	84.7669	90	110	256	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	139	30	16.1845	6.20871	0.16209	13.2264	4	113	26	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	23	35	4.28889	5.2922	0.0272719	4.92879	17	5	18	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	1	1	0.321739	0.215971	0.00190241	0.269115	0	0	1	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	328	246	60.6406	53.3969	0.0292029	58.7046	48	130	198	0
74	367046	85111	0.036113	0.0334507	205	452157	28	4	11	1.00773	1.43376	0.157737	1.45502	7	0	4	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	459	203	98.2203	45.2874	0.288132	99.416	52	308	151	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	448	441	105.236	103.463	0.011382	105.546	79	86	362	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	41	84	11.4425	17.654	0.188452	18.0255	50	7	34	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	2	3	0.168116	0.557169	0.10612	0.409295	1	0	2	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	136	85	32.3469	19.3134	0.21976	32.8598	22	73	63	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	109	118	24.485	24.1525	0.0203933	24.8238	27	18	91	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	7	8	2.25604	2.48215	0.277546	3.28486	2	1	6	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	0	1	0	0.160315	0.0596763	0.0862069	1	0	0	0
83	98616	9714	0.0335464	0.034042	159	108330	898	271	220	55.5739	53.7514	0.0237901	55.988	36	87	184	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	5	36	0.872464	2.32849	0.00774226	1.61694	34	3	2	0
85	876396	43003	0.0358099	0.034712	39	919399	90	6	4	0.835749	0.959468	0.103404	1.00225	0	2	4	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	434	348	87.0696	74.0327	0.0253328	82.5952	73	159	275	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	10	4	1.4	0.804598	0.00651536	1.10795	0	6	4	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1099	1554	279.729	315.828	0.0438913	311.628	562	107	992	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1916	2779	474.086	563.475	0.0536537	548.694	1141	278	1638	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	18	19	3.69082	4.19238	0.0341645	4.08321	4	3	15	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	532	89	49.3053	17.9226	0.159867	39.5877	40	483	49	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	11	24	2.58744	3.89837	0.27119	4.48126	17	4	7	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	203	421	47.8705	55.7961	0.0427706	54.1882	262	44	159	0
94	74504	1859	0.041468	0.0410308	22	76363	711	110	40	16.1556	7.72353	0.152324	13.9768	7	77	33	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	101	84	19.9633	19.0103	0.0387715	20.2684	20	37	64	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	125	94	20.1111	18.882	0.0259854	20.012	24	55	70	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	115	97	26.3256	23.1095	0.083408	26.9423	17	35	80	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	0	6	0	0.546279	0.057788	0.293103	6	0	0	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	1	8	0.0434783	0.500302	0.0242723	0.28036	8	1	0	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	0	2	0	0.134301	0.0197216	0.0689655	2	0	0	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	129	50	27.3565	11.4761	0.301571	27.3606	22	101	28	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	5	2	1.05797	0.341803	0.161114	0.824588	1	4	1	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	47	82	10.9043	12.1482	0.0908987	12.6889	51	16	31	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	48	61	10.3536	11.7671	0.000148123	11.0652	22	9	39	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	449	1360	116.267	248.881	0.225737	238.379	951	40	409	0
6	31496	17954	0.00865947	0.0311833	147	49450	27	84	127	19.2357	28.3152	0.170381	28.7886	60	17	67	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	7	9	2.29662	2.26981	0.0389241	2.37556	3	1	6	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1320	412	251.287	103.218	0.25696	235.202	52	960	360	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	308	564	75.7043	88.0024	0.0496031	86.1912	305	49	259	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	204	817	46.6928	95.81	0.142633	83.6972	655	42	162	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	31	28	6.31304	5.69631	0.0370842	6.23313	6	9	22	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1140	701	200.275	165.287	0.0596563	194.167	157	596	544	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	145	117	32.5961	29.9534	0.0940266	34.4985	25	53	92	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	4	2	0.809662	0.682396	-0.0049131	0.742129	0	2	2	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1135	1012	253.87	248.251	0.0280043	258.271	166	289	846	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	266	176	59.5971	44.8361	0.107736	58.3831	27	117	149	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	149	134	33.2367	32.2886	0.0752326	35.4213	31	46	103	0
18	20591	1049	0.0123858	0.010395	10	21640	10	38	44	7.82899	9.05324	0.720299	30.3673	35	29	9	7
19	826808	102179	0.0102801	0.0160727	20	928987	1545	20	2	2.85024	0.0689655	0.148837	1.67991	1	19	1	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	60	92	15.5585	20.8796	0.401866	30.6822	56	24	36	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	10	40	2.53816	6.03267	0.186412	5.32234	30	0	10	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	301	487	72.4609	90.3848	0.0804331	88.6777	245	59	242	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	2	13	0.998068	1.82819	0.081639	1.54498	11	0	2	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	131	121	33.113	27.588	0.131416	34.8808	32	42	89	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	217	311	56.1981	73.0206	0.122235	73.7826	123	29	188	0
26	1967	1560	0.044409	0.0167719	232	3527	10	162	884	37.4386	103.691	0.187743	87.9265	766	44	118	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	3062	2989	664.66	657.325	0.016428	672.009	563	636	2426	0
28	18343	32508	0.0249324	0.046016	699	50851	376	673	750	158.566	158.302	0.0119032	160.342	172	95	578	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	225	229	50.6831	51.7048	0.000908817	51.2429	39	35	190	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	6	9	2.02802	1.94616	0.0132365	2.01349	3	0	6	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	307	88	33.6599	19.0496	0.100667	29.1754	24	243	64	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	2	1	0.168116	0.0344828	0.0331333	0.104198	1	2	0	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	26	33	6.37585	5.63642	0.0313059	6.19715	14	7	19	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2033	1140	369.645	281.48	0.102491	361.948	145	1038	995	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	48	54	9.01159	10.3394	0.0164693	9.84183	15	9	39	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	9	17	2.00966	2.39443	0.147947	2.58921	9	1	8	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	5	30	1.40193	3.3049	0.088111	2.59595	27	2	3	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	81	64	14.3188	12.023	0.00434879	13.2226	17	34	47	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	5	5	0.972947	1.20992	0.098607	1.21289	1	1	4	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	215	160	37.5198	34.412	0.0254369	36.8928	26	81	134	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	93	291	24.3884	39.1549	0.121285	36.3103	213	15	78	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	2	6	0.170048	0.972777	0.099616	0.641679	4	0	2	0
43	1191	5184	0.0241413	0.03729	26	6375	12	170	233	42.4338	54.922	0.317065	71.6469	123	60	110	0
44	275874	314175	0.00678342	0.038876	388	590049	818	33	27	5.60966	5.96552	0.0170341	5.88906	8	14	19	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	10	13	2.5942	3.24561	0.354672	4.54723	7	4	6	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	102	15	8.32367	2.66606	0.176113	6.58546	9	96	6	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	9	3	1.24155	0.595886	0.0120986	0.928036	2	8	1	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	57	26	6.50435	5.82759	0.0760491	6.66867	4	35	22	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	97	251	24.8522	45.5771	0.154994	41.9445	165	11	86	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	109	82	22.3498	19.34	0.0236573	21.3388	17	44	65	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	193	533	52.1275	107.903	0.205831	101.73	358	18	175	0
52	37257	1043	0.0188249	0.030912	35	38300	42	77	63	19.4019	13.4967	0.260802	22.1169	22	36	41	0
53	114108	2037	0.0296741	0.033495	23	116145	169	38	19	5.82319	4.33212	0.176013	6.14018	4	23	15	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	25	19	6.1913	4.72172	0.404226	9.0967	8	14	11	0
55	334223	383493	0.0181697	0.0219191	508	717716	14	2	11	0.456039	0.766485	0.067342	0.657421	11	2	0	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	68	118	19.2116	28.3382	0.205287	30.0757	58	8	60	0
57	21466	21651	0.02101	0.0109222	100	43117	605	524	363	111.893	90.6074	0.0634658	107.978	66	227	297	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	18	38	4.59807	7.67635	0.169452	7.43328	22	2	16	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1905	2187	445.256	451.965	0.0144601	455.214	565	283	1622	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	15	19	2.95266	2.87598	0.0315675	3.009	6	2	13	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	5	5	0.864734	1.88627	0.191631	1.71814	1	1	4	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	236	222	50.372	49.0242	0.0249801	50.9663	49	63	173	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	10	14	2.29758	2.27586	0.0294703	2.35607	5	1	9	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	412	464	101.839	111.198	0.13653	123.469	157	105	307	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	41	23	11.2986	4.64126	0.497761	15.4655	10	28	13	1
66	2094	5850	0.0212155	0.0040041	431	7944	314	1208	1616	279.549	312.325	0.0535533	312.866	688	280	928	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	118	107	28.8657	22.7895	0.240658	33.8861	33	44	74	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	601	801	151.648	162.581	0.0173084	159.918	262	62	539	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	376	355	86.5691	82.3188	0.0265868	86.7339	86	107	269	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	143	33	15.6145	7.72293	0.153043	13.6754	5	115	28	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	26	36	5.61932	5.15245	0.0798892	5.85007	18	8	18	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	6	5	1.70918	1.15185	0.0805667	1.55172	1	2	4	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	314	239	62.6628	56.2148	0.0301378	61.2594	40	115	199	0
74	367046	85111	0.036113	0.0334507	205	452157	28	6	16	2.16522	3.55414	0.133776	3.31709	11	1	5	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	482	246	103.902	57.5021	0.272431	109.793	68	304	178	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	500	495	115.347	112.492	0.0164429	115.815	95	100	400	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	42	100	10.2396	20.8403	0.227986	20.3373	60	2	40	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	1	3	0.0850242	0.31095	0.0760577	0.215892	3	1	0	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	142	82	31.0155	18.5856	0.236552	32.2301	28	88	54	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	88	99	18.2522	17.5644	0.0098209	18.084	29	18	70	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	8	6	2.11594	1.23896	0.319846	2.44003	2	4	4	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	0	6	0	0.736842	0.306086	0.551724	6	0	0	0
83	98616	9714	0.0335464	0.034042	159	108330	898	225	203	44.7295	45.2662	0.0250481	46.1559	47	69	156	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	7	26	1.37681	1.82093	0.150072	1.88681	22	3	4	0
85	876396	43003	0.0358099	0.034712	39	919399	90	10	5	2.62899	1.0006	0.115005	2.03448	0	5	5	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	412	364	80.9633	76.294	0.0261666	80.7234	97	145	267	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	10	4	2.30048	0.640653	0.112556	1.64093	0	6	4	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1084	1479	276.628	304.513	0.0385471	302.349	541	146	938	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1924	2772	478.73	529.871	0.0564957	534.794	1135	287	1637	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	19	21	4.51498	5.0859	0.0238392	4.91979	6	4	15	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	572	113	55.4966	20.9298	0.185284	46.3628	40	499	73	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	6	23	1.74686	6.23956	0.243233	5.37181	17	0	6	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	228	429	59.5517	65.6993	0.0451482	65.6177	242	41	187	0
94	74504	1859	0.041468	0.0410308	22	76363	711	103	40	14.3362	8.57653	0.130741	13.1154	10	73	30	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	114	112	30.5188	27.68	0.0503186	30.6259	25	27	87	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	138	96	23.0841	21.3243	0.0345475	22.991	27	69	69	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	103	86	22.5913	20.6382	0.0910454	23.7639	21	38	65	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	2	4	0.857971	0.393829	0.418822	1.05622	3	1	1	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	1	3	0.0434783	0.103448	-0.00177201	0.0734633	3	1	0	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	1	1	0.124638	0.508772	0.349654	0.5	0	0	1	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	121	41	23.8618	8.38838	0.349104	24.2504	18	98	23	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	2	0	0.0869565	0	0.00512107	0.0434783	0	2	0	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	51	93	11.3198	15.0387	0.0819105	14.3831	56	14	37	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	59	65	15.4444	15.3158	-0.00120525	15.3613	13	7	52	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	399	1329	104.93	243.181	0.237531	231.127	974	44	355	1
6	31496	17954	0.00865947	0.0311833	147	49450	27	95	154	22.5372	37.9413	0.256148	40.9993	73	14	81	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	10	8	1.71884	2.24077	0.107592	2.22339	1	3	7	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1400	427	253.909	108.626	0.260957	241.926	42	1015	385	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	298	552	70.9082	84.66	0.0481912	81.7946	306	52	246	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	205	787	48.5507	91.6788	0.149539	82.9873	623	41	164	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	20	27	5.07923	5.36358	0.0117086	5.28411	9	2	18	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1172	720	208.289	172.957	0.0563698	201.806	139	591	581	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	159	133	35.9014	31.7471	0.0813907	36.7901	25	51	108	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	6	2	0.872464	0.750151	0.0637878	0.865817	0	4	2	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1116	1006	256.7	244.173	0.0295477	258.01	157	267	849	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	249	163	58.1072	42.8475	0.149221	59.1387	26	112	137	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	142	138	31.858	30.3956	0.0653294	33.2931	44	48	94	0
18	20591	1049	0.0123858	0.010395	10	21640	10	31	46	8.55362	9.0605	0.655705	25.6379	35	20	11	1
19	826808	102179	0.0102801	0.0160727	20	928987	1545	14	2	1.49565	0.715064	0.15931	1.30435	0	12	2	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	71	90	16.4106	21.0617	0.384174	30.6057	50	31	40	1
21	13462	142480	0.0232223	0.0386423	343	155942	10	17	55	2.92657	6.63037	0.10396	5.36657	39	1	16	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	310	473	66.8531	89.6201	0.0918655	86.3381	221	58	252	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	9	23	2.257	3.03932	0.085025	2.9003	15	1	8	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	106	105	24.7768	23.7798	0.111677	27.3208	30	31	75	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	190	314	54.8338	66.9946	0.116118	69.0382	145	21	169	0
26	1967	1560	0.044409	0.0167719	232	3527	10	135	875	32.2763	97.801	0.158512	78.1649	782	42	93	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	3019	3071	693.5	686.232	0.0159722	701.04	629	577	2442	0
28	18343	32508	0.0249324	0.046016	699	50851	376	690	763	154.76	158.01	0.0205074	159.671	205	132	558	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	246	241	53.5295	53.0623	0.00606624	53.6199	47	52	194	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	8	7	1.79517	1.76709	0.00128663	1.78336	2	3	5	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	312	116	38.6222	25.0048	0.134245	36.5915	36	232	80	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	3	7	0.292754	0.761645	0.0228359	0.541229	4	0	3	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	34	42	9.42029	9.634	0.0614451	10.1522	13	5	29	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2039	1127	369.784	288.276	0.110821	369.255	141	1053	986	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	53	69	11.9285	14.268	0.0458184	13.7391	26	10	43	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	13	17	3.543	3.74894	0.126961	4.17841	7	3	10	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	13	25	3.457	4.37084	0.075631	4.24063	16	4	9	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	94	72	20.5652	18.7072	0.0123575	19.8763	9	31	63	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	4	7	0.885024	1.13128	0.00320149	1.01199	4	1	3	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	215	160	41.372	35.9044	0.019343	39.3816	27	82	133	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	73	258	19.8609	31.7943	0.139385	30.1514	195	10	63	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	0	7	0	0.406534	0.0117734	0.206897	7	0	0	0
43	1191	5184	0.0241413	0.03729	26	6375	12	175	239	44	56.4404	0.352498	77.9865	127	63	112	0
44	275874	314175	0.00678342	0.038876	388	590049	818	44	42	10.1024	10.3309	0.0110352	10.3313	12	14	30	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	10	7	3.12657	2.06594	0.236633	3.37931	2	5	5	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	95	11	8.22319	2.28917	0.146235	6.08321	4	88	7	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	7	5	2.14783	1.51422	0.0919615	2.01124	1	3	4	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	60	33	9.27053	5.67514	0.0576073	7.90855	10	37	23	0
