Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
91	255805	3462	133	259267	629	103	16	22.7778	2.76467	0.89234	108.822	16	103	0	84
92	35674	12388	1656	48062	115	80	1014	19.7024	222.034	0.928977	1857.96	1014	80	0	1619
93	1262	21713	18	22975	967	934	21	209.714	4.89292	0.980787	4969.56	21	934	0	4744
94	54314	4694	1660	59008	14	5	970	0.258937	209.146	0.852842	783.182	970	5	0	573
95	7788	111469	13	119257	1326	298	3	68.7034	0.605566	0.994664	5747.08	3	298	0	5681
96	400538	1591	16	402129	2842	166	2	29.2193	0.543255	0.579443	32.9955	2	166	0	13
97	2178	214596	2368	216774	879	89	302	19.0986	65.3497	0.99231	5842.11	302	89	0	5763
98	15975	4537	10	20512	134	260	17	58.4705	4.80883	0.984035	1787.08	17	260	0	1723
99	7583	263179	1442	270762	537	51	141	11.9372	26.7332	0.996642	6016.32	141	51	0	5978
100	100774	11312	22	112086	29	12	9	3.2715	1.04295	0.997868	950.621	9	12	0	947
1	9467	3228	1198	12695	34	44	2015	10.2841	428.77	0.853426	1642	2015	44	0	1219
2	6959	27949	21	34908	80	63	13	16.0493	2.87054	0.998351	5265.86	13	63	0	5248
3	2885457	1399	873	2886856	49	0	14	0	3.19661	0.251848	2.2069	14	0	0	0
4	27503	156011	524	183514	13	0	66	0	15.6594	0.998424	5552.64	66	0	0	5537
5	2845	72381	603	75226	15	7	242	1.20097	51.7786	0.995145	6066.54	242	7	0	6017
6	107552	82948	387	190500	88	17	66	3.68502	14.0127	0.997153	3321.35	66	17	0	3303
7	1888162	13099	18	1901261	57	2	2	0.247343	0.102238	0.997788	75.1822	2	2	0	75
8	976985	35953	204	1012938	25	2	7	0.545894	1.58197	0.996696	340.439	7	2	0	339
9	581285	9038	1753	590323	1661	118	134	28.0184	26.2747	0.840069	169.196	134	118	0	119
10	2215187	375451	44	2590638	1883	25	1	6.44348	0.0998185	0.997731	1277.99	1	25	0	1272
11	217691	64923	760	282614	36	4	115	0.948792	26.2668	0.992522	2017.35	115	4	0	1991
12	954133	2267	2482	956400	420	20	129	5.56329	26.4428	0.7489	67.4423	129	20	0	35
13	26941	193009	144	219950	1509	187	18	42.9469	4.63823	0.996165	5619.13	18	187	0	5569
14	304127	5117	122	309244	34	4	16	0.292754	3.65699	0.987997	180.823	16	4	0	177
15	42877	126009	59	168886	81	12	7	2.25314	1.58863	0.999636	5166	7	12	0	5162
16	216702	173524	18	390226	58	7	3	1.73816	0.69752	0.999674	3546.77	3	7	0	3545
17	36386	1151	196	37537	569	495	187	112.698	40.1779	0.73659	278.091	187	495	0	147
18	1062	38447	16	39509	656	421	8	95.8145	1.90744	0.992416	5719.54	8	421	0	5612
19	13123	139304	319	152427	40	13	56	3.03961	11.6497	0.99867	5901.24	56	13	0	5887
20	1401	194247	2180	195648	66	6	310	1.76329	69.9558	0.993385	6023.4	310	6	0	5952
21	3962672	106096	2906	4068768	192	3	27	1.04928	6.8415	0.982573	245.62	27	3	0	239
22	3128235	1605	14	3129840	172	5	0	1.20966	0	0.910683	6.04348	0	5	0	4
23	2807970	4445	84	2812415	12	0	2	0	0.368421	0.988454	17.8103	2	0	0	17
24	3179133	2916	1155	3182049	26	2	18	0.316908	2.89534	0.793846	8.38081	18	2	0	5
25	23211	2919	342	26130	91	111	509	24.7353	111.477	0.924164	960.442	509	111	0	821
26	2190	47363	578	49553	148	69	322	16.0213	66.7725	0.992227	5707.28	322	69	0	5622
27	1711613	71963	1557	1783576	1417	28	33	6.88696	7.29583	0.981042	375.304	33	28	0	361
28	14978	4347	24	19325	26	50	55	12.2386	11.5009	0.993981	1964.96	55	50	0	1942
29	1346535	213686	2882	1560221	99	3	70	0.563285	16.4906	0.991975	1178.41	70	3	0	1162
30	1843925	8780	151	1852705	138	5	6	1.35845	1.67574	0.966274	45.5187	6	5	0	43
31	261102	291388	16	552490	12	0	0	0	0	1	3971	0	0	0	3971
32	67826	460337	11	528163	210	9	1	2.6686	0.0344828	0.999796	5872.63	1	9	0	5867
33	2534600	4907	77	2539507	118	2	0	0.247343	0	0.995279	23.1304	0	2	0	23
34	91315	111097	27	202412	1406	223	3	46.287	1.22565	0.994573	3891.2	3	223	0	3847
35	2218291	3375	199	2221666	258	5	3	1.2	0.84755	0.934908	15.4295	3	5	0	14
36	5187	1167	11	6354	158	806	58	182.641	14.1555	0.935999	1392.12	58	806	0	1211
37	147947	303578	2248	451525	1686	112	150	28.8271	31.4634	0.99335	4556.3	150	112	0	4503
38	319664	50980	23	370644	105	10	3	2.23188	0.168784	0.999132	1242.65	3	10	0	1241
39	8567	16943	11	25510	2076	1626	10	364.762	2.94253	0.947996	3146.57	10	1626	0	2796
40	2165	2202	54	4367	36	247	375	62.8725	77.98	0.979634	3500.87	375	247	0	3364
41	790981	393650	70	1184631	56	2	2	0.322705	0.0689655	0.999935	2763.08	2	2	0	2762
42	1444	410300	23	411744	1161	82	3	18.8763	0.169994	0.998668	6324.06	3	82	0	6304
43	10536	31827	132	42363	2215	1182	74	271.187	15.5511	0.967229	3930.49	74	1182	0	3655
44	307180	17073	59	324253	146	14	14	3.0686	2.37508	0.994594	495.97	14	14	0	490
45	278331	33868	10	312199	599	71	2	17.0966	0.283727	0.992369	1010.13	2	71	0	988
46	2061026	4201	38	2065227	46	1	0	0.0434783	0	0.999129	22.0217	0	1	0	22
47	55926	3783	16	59709	336	214	9	48.5884	2.79129	0.959351	568.302	9	214	0	519
48	440501	31836	597	472337	530	55	50	12.2792	11.9201	0.980631	623.611	50	55	0	599
49	2513616	18043	19	2531659	2355	34	0	8.70531	0	0.95201	80.5217	0	34	0	71
50	20107	21382	26	41489	617	446	20	101.468	5.06231	0.986662	3573.63	20	446	0	3474
51	9062	37147	1661	46209	1419	648	809	142.206	178.191	0.959416	3997.44	809	648	0	3682
52	530793	143919	27	674712	101	9	3	2.18744	0.335753	0.999358	1794.97	3	9	0	1792
53	4322579	1672	1242	4324251	376	2	13	0.247343	3.43134	0.54792	4.30285	13	2	0	1
54	33499	132777	180	166276	94	17	32	4.83865	5.41863	0.999032	5332.74	32	17	0	5323
55	1433	70371	29	71804	1110	409	9	94.5913	1.58863	0.992698	5842.02	9	409	0	5754
56	189553	390551	435	580104	62	2	24	0.545894	4.46158	0.999437	4852.67	24	2	0	4847
57	12654	93645	13	106299	102	27	1	6.88889	0.0677556	0.99947	5808.3	1	27	0	5801
58	460249	3528	54	463777	45	7	5	1.21063	1.19419	0.984286	76.4595	5	7	0	73
59	144493	2617	1448	147110	11	4	368	0.507246	77.2783	0.834831	258.472	368	4	0	174
60	1067449	6590	774	1074039	174	5	38	1.13043	6.35814	0.916462	48.2069	38	5	0	41
61	4321	1225	115	5546	399	1573	464	359.973	101.033	0.816916	1190.45	464	1573	0	746
62	3027239	2649	12	3029888	94	1	2	0.449275	0.666667	0.90422	5.94678	2	1	0	5
63	4163	15545	1766	19708	185	197	1757	43.257	371.735	0.937423	3606.05	1757	197	0	3207
64	722535	74431	114	796966	16	0	5	0	0.873563	0.999414	833.655	5	0	0	833
65	4906261	1131	2939	4907392	37	0	34	0	8.19238	0.573701	10.2759	34	0	0	2
66	4249751	29017	393	4278768	38	1	4	0.0434783	0.292196	0.997064	62.1424	4	1	0	61
67	2340208	19118	32	2359326	68	0	1	0	0.130672	0.99918	89.069	1	0	0	89
68	1341859	1205	77	1343064	11	1	2	0.124638	0.347247	0.949232	4.8928	2	1	0	4
69	81715	3924	1886	85639	206	100	824	23.2879	182.477	0.78856	521.863	824	100	0	327
70	4930	9188	1633	14118	204	241	2003	55.4058	418.22	0.910717	2870.91	2003	241	0	2413
71	513074	5554	104	518628	14	1	7	0.347826	1.92317	0.986917	93.7864	7	1	0	91
72	6624	7792	346	14416	158	285	689	64.4338	147.422	0.967563	3411.42	689	285	0	3205
73	7986	5982	1063	13968	41	51	1698	12.3671	354.552	0.915269	2383.41	1698	51	0	2011
74	49391	11945	22	61336	962	502	17	108.947	3.98609	0.964774	1433.63	17	502	0	1322
75	80830	158162	635	238992	387	52	75	12.1498	15.9044	0.996966	4695.99	75	52	0	4670
76	3854441	30549	174	3884990	104	1	1	0.476329	0.0677556	0.996264	66.404	1	1	0	66
77	418726	2555	17	421281	18	3	3	0.879227	0.589232	0.98844	62.057	3	3	0	61
78	55457	62751	142	118208	51	21	64	4.90725	13.9698	0.99752	4020.76	64	21	0	4003
79	741300	9146	107	750446	721	37	5	8.37874	0.845735	0.963546	114.793	5	37	0	105
80	2045	151170	16	153215	27	3	2	0.540097	0.494253	0.999919	6360.45	2	3	0	6359
81	3529238	29505	321	3558743	46	0	8	0	1.26921	0.990647	75.7586	8	0	0	75
82	1676	9869	190	11545	118	250	416	54.0406	92.2904	0.985186	5088.8	416	250	0	4949
83	77768	100870	116	178638	105	26	19	7.33623	4.27647	0.998648	4160.88	19	26	0	4148
84	1884378	102544	14	1986922	1689	43	0	8.9942	0	0.991628	474.457	0	43	0	467
85	70712	5199	403	75911	2715	962	154	204.957	34.3539	0.775905	498.815	154	962	0	273
86	8149	1068	93	9217	12	47	366	9.91498	79.9909	0.952699	1033.55	366	47	0	945
87	16446	40988	383	57434	2591	1088	169	244.863	34.631	0.966512	3815.63	169	1088	0	3549
88	17860	9335	50	27195	11	8	70	1.96425	14.4574	0.996887	2873	70	8	0	2857
89	13271	111453	33	124724	17	6	3	1.53237	1.09921	0.999781	5896.21	3	6	0	5893
90	287773	9100	72	296873	14	2	9	0.316908	2.70841	0.994504	300.69	9	2	0	297
91	255805	3462	133	259267	629	100	20	25.7498	5.05808	0.87705	116.556	20	100	0	86
92	35674	12388	1656	48062	115	68	1058	14.4986	228.437	0.93074	1923.39	1058	68	0	1689
93	1262	21713	18	22975	967	960	19	224.491	4.50454	0.979541	4976.43	19	960	0	4750
94	54314	4694	1660	59008	14	9	944	2.35266	202.73	0.856757	786.806	944	9	0	588
95	7788	111469	13	119257	1326	306	3	70.5797	0.425892	0.99456	5771.68	3	306	0	5705
96	400538	1591	16	402129	2842	166	0	28.6087	0	0.668912	39.7391	0	166	0	21
97	2178	214596	2368	216774	879	96	294	22.5681	60.3606	0.99265	5941.6	294	96	0	5856
98	15975	4537	10	20512	134	227	29	50.5024	7.32849	0.985519	1823.81	29	227	0	1771
99	7583	263179	1442	270762	537	59	153	15.0329	36.5505	0.99558	6120.58	153	59	0	6068
100	100774	11312	22	112086	29	9	9	1.61546	1.26074	0.998452	915.513	9	9	0	911
1	9467	3228	1198	12695	34	39	2053	7.02415	430.801	0.852351	1627.53	2053	39	0	1192
2	6959	27949	21	34908	80	67	15	13.7546	3.53721	0.998502	5370.14	15	67	0	5352
3	2885457	1399	873	2886856	49	1	21	0.449275	4.52934	0.757755	11.036	21	1	0	5
4	27503	156011	524	183514	13	0	97	0	20.8784	0.99796	5717.17	97	0	0	5698
5	2845	72381	603	75226	15	3	228	0.445411	49.5178	0.995409	6067.95	228	3	0	6018
6	107552	82948	387	190500	88	13	81	3.50338	16.8227	0.996734	3351.07	81	13	0	3331
7	1888162	13099	18	1901261	57	1	1	0.0850242	0.448276	0.994893	56.3711	1	1	0	56
8	976985	35953	204	1012938	25	1	7	0.414493	1.88566	0.996511	354.3	7	1	0	352
9	581285	9038	1753	590323	1661	118	124	28.8725	27.0448	0.840574	174.799	124	118	0	116
10	2215187	375451	44	2590638	1883	36	0	7.89469	0	0.997348	1313.89	0	36	0	1306
11	217691	64923	760	282614	36	5	99	0.976812	23.5783	0.993317	2034.69	99	5	0	2011
12	954133	2267	2482	956400	420	11	105	2.77778	18.85	0.741858	44.6447	105	11	0	21
13	26941	193009	144	219950	1509	206	22	48.6551	4.62795	0.995681	5571.37	22	206	0	5518
14	304127	5117	122	309244	34	6	10	1.57295	2.40472	0.985398	139.506	10	6	0	134
15	42877	126009	59	168886	81	12	6	2.71981	1.44344	0.999613	5190.28	6	12	0	5186
16	216702	173524	18	390226	58	5	2	1.92657	0.54265	0.999668	3477.1	2	5	0	3475
17	36386	1151	196	37537	569	483	176	100.561	38.7877	0.745082	262.56	176	483	0	128
18	1062	38447	16	39509	656	448	14	96.8425	3.79492	0.992132	5704.7	14	448	0	5604
19	13123	139304	319	152427	40	6	55	1.54589	11.3981	0.99883	6024.32	55	6	0	6010
20	1401	194247	2180	195648	66	9	278	2.84155	59.8342	0.994258	6038.59	278	9	0	5972
21	3962672	106096	2906	4068768	192	1	39	0.0850242	7.01391	0.985735	277.009	39	1	0	271
22	3128235	1605	14	3129840	172	0	0	0	0	1	4	0	0	0	4
23	2807970	4445	84	2812415	12	0	1	0	0.130672	0.995458	16.069	1	0	0	16
24	3179133	2916	1155	3182049	26	0	15	0	3.08348	0.617251	4.32759	15	0	0	2
25	23211	2919	342	26130	91	116	482	27.0734	105.384	0.929317	997.723	482	116	0	870
26	2190	47363	578	49553	148	99	324	24.0048	66.0581	0.991779	5776.08	324	99	0	5690
27	1711613	71963	1557	1783576	1417	34	31	7.77005	4.89776	0.984148	389.069	31	34	0	377
28	14978	4347	24	19325	26	47	46	10.5816	10.0097	0.994627	1910.13	46	47	0	1891
29	1346535	213686	2882	1560221	99	2	78	0.553623	15.8947	0.992229	1173.51	78	2	0	1159
30	1843925	8780	151	1852705	138	1	1	0.0434783	0.160315	0.997289	40.1079	1	1	0	40
31	261102	291388	16	552490	12	1	1	0.0434783	0.0998185	0.999982	4060.07	1	1	0	4060
32	67826	460337	11	528163	210	17	0	4.42319	0	0.999666	5847.96	0	17	0	5844
33	2534600	4907	77	2539507	118	0	1	0	0.215971	0.993344	18.1207	1	0	0	18
34	91315	111097	27	202412	1406	247	5	57.4203	0.718088	0.993474	3946.3	5	247	0	3890
35	2218291	3375	199	2221666	258	3	3	0.911111	0.734422	0.907767	8.81784	3	3	0	7
36	5187	1167	11	6354	158	773	68	177.263	13.7054	0.935145	1333.16	68	773	0	1142
37	147947	303578	2248	451525	1686	120	148	28.0879	33.101	0.993279	4596	148	120	0	4541
38	319664	50980	23	370644	105	9	5	2.14396	1.11797	0.998758	1264.62	5	9	0	1261
39	8567	16943	11	25510	2076	1665	7	381.013	1.39685	0.946657	3187.28	7	1665	0	2803
40	2165	2202	54	4367	36	221	394	52.9923	85.608	0.97956	3482.44	394	221	0	3351
41	790981	393650	70	1184631	56	5	3	0.788406	0.499698	0.999769	2711.75	3	5	0	2711
42	1444	410300	23	411744	1161	72	0	16.2261	0	0.998866	6315	0	72	0	6299
43	10536	31827	132	42363	2215	1189	88	266.623	15.5584	0.967471	3897.53	88	1189	0	3631
44	307180	17073	59	324253	146	25	6	5.77681	1.46884	0.992969	479.446	6	25	0	474
45	278331	33868	10	312199	599	71	1	16.9469	0.266788	0.992364	999.59	1	71	0	984
46	2061026	4201	38	2065227	46	0	0	0	0	1	14	0	0	0	14
47	55926	3783	16	59709	336	200	11	47.6126	2.73987	0.958224	542.006	11	200	0	493
48	440501	31836	597	472337	530	26	49	5.05024	8.82275	0.98872	634.401	49	26	0	619
49	2513616	18043	19	2531659	2355	31	1	7.48116	0.3902	0.941705	60.7586	1	31	0	54
50	20107	21382	26	41489	617	451	25	98.172	5.43618	0.98696	3559.73	25	451	0	3460
51	9062	37147	1661	46209	1419	666	796	146.523	174.785	0.959554	4011.59	796	666	0	3696
52	530793	143919	27	674712	101	7	1	1.05507	0.0677556	0.999732	1875.77	1	7	0	1875
53	4322579	1672	1242	4324251	376	5	17	0.6	3.32123	0.249262	2.67091	17	5	0	0
54	33499	132777	180	166276	94	16	35	5.00097	7.86086	0.998778	5400.1	35	16	0	5388
55	1433	70371	29	71804	1110	406	12	93.0754	3.12402	0.992636	5818.61	12	406	0	5722
56	189553	390551	435	580104	62	1	26	0.371981	3.98306	0.999497	4747.24	26	1	0	4743
57	12654	93645	13	106299	102	19	1	4.15652	0.0344828	0.999682	5830.63	1	19	0	5826
58	460249	3528	54	463777	45	5	4	0.880193	1.65336	0.98127	70.0195	4	5	0	68
59	144493	2617	1448	147110	11	2	422	0.73913	94.2275	0.786029	242.329	422	2	0	148
60	1067449	6590	774	1074039	174	4	40	1.18261	9.55959	0.894011	54.8516	40	4	0	43
61	4321	1225	115	5546	399	1549	473	350.161	100.412	0.825224	1219.07	473	1549	0	797
62	3027239	2649	12	3029888	94	1	0	0.124638	0	0.99393	9.06522	0	1	0	9
63	4163	15545	1766	19708	185	166	1673	38.3836	361.808	0.939494	3603.16	1673	166	0	3209
64	722535	74431	114	796966	16	0	8	0	2.09377	0.998646	864.19	8	0	0	862
65	4906261	1131	2939	4907392	37	3	31	1.0744	7.33696	0.630069	12.0105	31	3	0	2
66	4249751	29017	393	4278768	38	0	4	0	0.204477	0.99837	70.1034	4	0	0	70
67	2340208	19118	32	2359326	68	2	1	0.517874	0.0344828	0.996051	62.7564	1	2	0	62
68	1341859	1205	77	1343064	11	0	3	0	0.53781	0.977559	13.3621	3	0	0	13
69	81715	3924	1886	85639	206	71	834	14.6976	187.394	0.796192	535.867	834	71	0	333
70	4930	9188	1633	14118	204	249	1959	56.7691	424.313	0.91098	2924.19	1959	249	0	2456
71	513074	5554	104	518628	14	1	7	0.29372	1.2559	0.991927	102.93	7	1	0	101
72	6624	7792	346	14416	158	302	699	66.7691	147.035	0.967334	3412.6	699	302	0	3196
73	7986	5982	1063	13968	41	64	1653	15.0425	358.797	0.916946	2474.62	1653	64	0	2113
74	49391	11945	22	61336	962	529	18	126.176	4.49607	0.961979	1537.06	18	529	0	1408
75	80830	158162	635	238992	387	48	95	9.48406	20.4265	0.996646	4650.69	95	48	0	4621
76	3854441	30549	174	3884990	104	1	1	0.0434783	0.0344828	0.999568	89.039	1	1	0	89
77	418726	2555	17	421281	18	1	3	0.198068	0.257713	0.996704	70.2121	3	1	0	69
78	55457	62751	142	118208	51	11	47	3.22512	10.2656	0.99819	3955.12	47	11	0	3942
79	741300	9146	107	750446	721	37	5	7.82415	1.08711	0.959258	100.016	5	37	0	91
80	2045	151170	16	153215	27	5	5	1.24734	0.886872	0.999833	6257.43	5	5	0	6256
81	3529238	29505	321	3558743	46	2	10	0.916908	2.09437	0.977598	70.2346	10	2	0	68
82	1676	9869	190	11545	118	226	397	52.2734	90.3237	0.985485	5064.08	397	226	0	4934
83	77768	100870	116	178638	105	16	33	3.17874	6.7804	0.99873	4088.32	33	16	0	4077
84	1884378	102544	14	1986922	1689	36	0	7.85121	0	0.993254	513.913	0	36	0	504
85	70712	5199	403	75911	2715	969	182	214.169	43.2021	0.762207	508.543	182	969	0	274
86	8149	1068	93	9217	12	45	391	10.685	84.5826	0.949009	1015.23	391	45	0	927
87	16446	40988	383	57434	2591	1056	180	250.375	40.2402	0.965416	3856.08	180	1056	0	3572
88	17860	9335	50	27195	11	17	56	4.53913	10.6134	0.997062	2700.38	56	17	0	2685
89	13271	111453	33	124724	17	2	9	0.519807	2.42771	0.999729	5853.06	9	2	0	5850
90	287773	9100	72	296873	14	4	14	0.85314	3.05566	0.993299	310.871	14	4	0	308
91	255805	3462	133	259267	629	124	23	28.7865	4.69449	0.882724	132.022	23	124	0	98
92	35674	12388	1656	48062	115	91	995	22.1082	210.63	0.932154	1868	995	91	0	1643
93	1262	21713	18	22975	967	952	14	213.446	3.58621	0.980599	4969.01	14	952	0	4758
94	54314	4694	1660	59008	14	7	957	1.86667	209.105	0.852183	784.374	957	7	0	580
95	7788	111469	13	119257	1326	274	3	62.4203	0.459165	0.995155	5740.84	3	274	0	5681
96	400538	1591	16	402129	2842	157	2	26.7952	0.250454	0.681269	39.0292	2	157	0	21
97	2178	214596	2368	216774	879	109	286	24.3527	63.3805	0.99215	5878.04	286	109	0	5798
98	15975	4537	10	20512	134	257	27	58.2261	4.8046	0.984614	1847.12	27	257	0	1785
99	7583	263179	1442	270762	537	45	165	9.31304	35.1458	0.99609	6071.81	165	45	0	6030
100	100774	11312	22	112086	29	8	10	1.45411	2.99214	0.997521	933.172	10	8	0	928
1	9467	3228	1198	12695	34	52	2111	11.6908	451.642	0.846512	1653.08	2111	52	0	1202
2	6959	27949	21	34908	80	70	17	15.0213	5.27828	0.998221	5385.04	17	70	0	5364
3	2885457	1399	873	2886856	49	0	14	0	2.58379	0.823127	8.01724	14	0	0	6
4	27503	156011	524	183514	13	0	94	0	21.8276	0.997833	5628.29	94	0	0	5606
5	2845	72381	603	75226	15	1	226	0.43285	49.4029	0.995375	6007.82	226	1	0	5958
6	107552	82948	387	190500	88	14	64	2.65217	13.6503	0.997461	3464.34	64	14	0	3447
7	1888162	13099	18	1901261	57	2	1	0.241546	0.241984	0.996178	63.2684	1	2	0	63
8	976985	35953	204	1012938	25	3	10	0.988406	2.2928	0.99447	310.47	10	3	0	307
9	581285	9038	1753	590323	1661	107	126	24.514	27.0829	0.833453	155.664	126	107	0	102
10	2215187	375451	44	2590638	1883	26	0	8.00773	0	0.997242	1281.52	0	26	0	1273
11	217691	64923	760	282614	36	7	106	1.93043	24.0659	0.992632	1939.62	106	7	0	1913
12	954133	2267	2482	956400	420	19	100	4.13237	25.0702	0.667351	46.4123	100	19	0	19
13	26941	193009	144	219950	1509	199	9	44.5449	1.97943	0.996354	5695.4	9	199	0	5650
14	304127	5117	122	309244	34	3	20	0.656039	3.39322	0.986133	157.465	20	3	0	154
15	42877	126009	59	168886	81	17	6	4.27246	1.89232	0.999426	5128.31	6	17	0	5120
16	216702	173524	18	390226	58	4	4	0.863768	0.522686	0.999813	3592.38	4	4	0	3589
17	36386	1151	196	37537	569	521	180	117.074	38.8052	0.760655	310.828	180	521	0	162
18	1062	38447	16	39509	656	406	16	93.1362	3.90139	0.992433	5723.16	16	406	0	5628
19	13123	139304	319	152427	40	8	60	1.31787	12.409	0.998754	6032.81	60	8	0	6019
20	1401	194247	2180	195648	66	12	286	2.36232	59.4888	0.994336	6049.76	286	12	0	5990
21	3962672	106096	2906	4068768	192	4	22	1.20386	3.83848	0.988806	238.914	22	4	0	234
22	3128235	1605	14	3129840	172	4	0	1.42126	0	0.871981	4.97826	0	4	0	3
23	2807970	4445	84	2812415	12	0	2	0	0.22807	0.99367	20.1207	2	0	0	20
24	3179133	2916	1155	3182049	26	0	20	0	4.54567	0.805862	12.8276	20	0	0	9
25	23211	2919	342	26130	91	115	479	26.457	104.282	0.926951	953.143	479	115	0	820
26	2190	47363	578	49553	148	79	313	19.5565	68.1162	0.991905	5765.27	313	79	0	5681
27	1711613	71963	1557	1783576	1417	32	39	6.14686	8.50091	0.978951	354.393	39	32	0	339
28	14978	4347	24	19325	26	47	51	11.5372	9.63944	0.994626	1949.58	51	47	0	1929
29	1346535	213686	2882	1560221	99	4	88	0.411594	17.1404	0.992377	1279.34	88	4	0	1262
30	1843925	8780	151	1852705	138	4	3	1.17295	0.644283	0.981429	47.2826	3	4	0	45
31	261102	291388	16	552490	12	1	0	0.0850242	0	0.999991	3999.04	0	1	0	3999
32	67826	460337	11	528163	210	10	0	2.63575	0	0.999802	5879.3	0	10	0	5877
33	2534600	4907	77	2539507	118	1	0	0.162319	0	0.995807	17.087	0	1	0	17
34	91315	111097	27	202412	1406	207	5	50.3275	0.483969	0.994277	3929.51	5	207	0	3880
35	2218291	3375	199	2221666	258	5	2	1.37391	0.276467	0.932229	11.2856	2	5	0	9
36	5187	1167	11	6354	158	809	46	179.414	9.24501	0.937275	1353.89	46	809	0	1173
37	147947	303578	2248	451525	1686	111	171	24.5063	33.824	0.993562	4614.99	171	111	0	4560
38	319664	50980	23	370644	105	1	1	0.0434783	0.421658	0.999796	1249.31	1	1	0	1249
39	8567	16943	11	25510	2076	1649	12	373.635	2.89171	0.946737	3146.1	12	1649	0	2779
40	2165	2202	54	4367	36	244	369	55.7894	86.6667	0.979129	3498	369	244	0	3356
41	790981	393650	70	1184631	56	3	3	0.933333	1.03569	0.999648	2810.74	3	3	0	2808
42	1444	410300	23	411744	1161	86	1	20.2551	0.0344828	0.998598	6386.58	1	86	0	6370
43	10536	31827	132	42363	2215	1147	69	251.763	14.1615	0.969638	3932.39	69	1147	0	3681
44	307180	17073	59	324253	146	18	5	3.56329	1.10345	0.995707	509.93	5	18	0	505
45	278331	33868	10	312199	599	71	1	16.7478	0.160315	0.992271	968.521	1	71	0	950
46	2061026	4201	38	2065227	46	0	0	0	0	1	26	0	0	0	26
47	55926	3783	16	59709	336	223	7	49.0522	1.19782	0.960911	573.452	7	223	0	525
48	440501	31836	597	472337	530	55	50	11.6821	11.409	0.981168	612.243	50	55	0	586
49	2513616	18043	19	2531659	2355	25	0	5.25894	0	0.960811	59.5	0	25	0	53
50	20107	21382	26	41489	617	491	24	110.953	4.33454	0.985373	3518.24	24	491	0	3414
51	9062	37147	1661	46209	1419	607	814	142.07	166.434	0.961049	3995.53	814	607	0	3683
52	530793	143919	27	674712	101	6	0	1.79614	0	0.999561	1803.93	0	6	0	1802
53	4322579	1672	1242	4324251	376	7	12	1.98647	2.60617	0.783966	10.7631	12	7	0	6
54	33499	132777	180	166276	94	11	43	3.58068	10.2281	0.998655	5423.92	43	11	0	5408
55	1433	70371	29	71804	1110	375	14	85.1266	2.6951	0.993286	5822.65	14	375	0	5738
56	189553	390551	435	580104	62	4	23	0.887923	6.90744	0.999124	4852.11	23	4	0	4845
57	12654	93645	13	106299	102	25	4	6.71884	0.938294	0.999406	5873.86	4	25	0	5866
58	460249	3528	54	463777	45	5	8	1.5913	2.29946	0.977202	87.1169	8	5	0	82
59	144493	2617	1448	147110	11	0	421	0	95.3805	0.783737	241.069	421	0	0	149
60	1067449	6590	774	1074039	174	2	34	0.499517	8.32002	0.929061	68.2054	34	2	0	58
61	4321	1225	115	5546	399	1517	496	345.255	103.15	0.825939	1219.94	496	1517	0	794
62	3027239	2649	12	3029888	94	0	0	0	0	1	7	0	0	0	7
63	4163	15545	1766	19708	185	157	1696	36.1266	366.16	0.940797	3706.78	1696	157	0	3308
64	722535	74431	114	796966	16	2	6	0.241546	1.73987	0.998735	852.475	6	2	0	851
65	4906261	1131	2939	4907392	37	0	25	0	6.26074	0.518613	6.91379	25	0	0	1
66	4249751	29017	393	4278768	38	0	6	0	0.701149	0.99512	80.2586	6	0	0	79
67	2340208	19118	32	2359326	68	2	2	0.348792	0.22323	0.996845	88.3163	2	2	0	88
68	1341859	1205	77	1343064	11	0	3	0	0.501512	0.971713	9.87931	3	0	0	9
