Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
96	1894	7202	0.0472106	0.0246206	38	9096	25	208	266	47.9768	58.8294	0.206634	67.503	133	75	133	0
97	299830	66454	0.00710461	0.00858164	101	366284	45	12	16	3.18357	4.09921	0.397381	6.08021	6	2	10	0
98	394706	1672	0.0412798	0.0325484	1286	396378	56	14	34	3.09469	3.60254	0.02539	3.43778	25	5	9	0
99	5081	262416	0.0460646	0.0297706	26	267497	2563	56	19	6.97778	3.41379	0.0844609	5.64768	7	44	12	0
100	30579	26733	0.029856	0.0479234	117	57312	32	72	111	20.7024	23.7387	0.0960947	24.6087	52	13	59	0
1	424849	453661	0.0335765	0.017596	1401	878510	1080	90	97	20.3633	20.458	0.0102102	20.6214	25	18	72	0
2	73909	19286	0.0460612	0.00794142	14	93195	62	28	18	7.6	4.08046	0.150161	6.82759	7	17	11	0
3	37798	476897	0.0354986	0.00609761	12	514695	10	2	4	0.58744	0.935269	0.35789	1.1979	3	1	1	0
4	24171	8541	0.0269439	0.0444693	318	32712	30	149	292	35.7527	54.0817	0.104903	50.3493	162	19	130	0
5	37600	15309	0.00637334	0.00914211	10	52909	302	167	22	31.7729	3.49183	0.323335	25.1987	9	154	13	0
6	1207	173604	0.00301459	0.0309571	57	174811	2646	63	9	5.71014	1.72837	0.145964	4.30585	3	57	6	0
7	7118	11406	0.0450963	0.0133428	1562	18524	168	410	686	90.8444	108.387	0.0234235	102.07	353	77	333	0
8	40510	7734	0.022419	0.047851	1969	48244	1750	1671	1740	366.434	368.298	0.0043183	368.964	339	270	1401	0
9	328499	435069	0.0326204	0.00841396	853	763568	359	32	36	7.91787	7.31034	0.0247554	7.8051	11	7	25	0
10	901172	238286	0.046203	0.00261936	333	1139458	1587	56	52	14.4889	13.0097	0.0171455	13.9843	11	15	41	0
11	2144	2024	0.0287158	0.0327184	142	4168	251	2003	1841	451.535	423.665	0.0417011	456.508	398	560	1443	0
12	130342	1830	0.0272004	0.0376476	37	132172	20	16	24	4.96618	5.5971	0.198244	6.5982	10	2	14	0
13	79415	11741	0.0346391	0.0185299	70	91156	2656	292	188	50.7517	43.6461	0.0637492	50.3681	50	154	138	0
14	903897	29593	0.0257513	0.00375398	47	933490	18	0	1	0	0.215971	0.0918993	0.12069	1	0	0	0
15	1933475	283393	0.012774	0.0202962	595	2216868	679	18	24	3.9401	4.34059	0.00725028	4.17166	8	2	16	0
16	2612901	2287	0.042386	0.00744872	90	2615188	753	15	12	3.26377	3.00665	0.0201071	3.19865	2	5	10	0
17	28159	1268	0.0318221	0.00388908	1951	29427	2223	1591	1775	334.882	333.486	0.00752316	336.714	482	298	1293	0
18	1166311	2316	0.0231296	0.0288664	490	1168627	449	30	27	6.83092	5.84513	0.0441619	6.62594	6	9	21	0
19	1000	252673	0.0312636	0.0259068	131	253673	1472	99	97	18.942	18.8028	0.032474	19.5052	28	30	69	0
20	236748	381319	0.0132888	0.0212671	445	618067	568	59	57	12.5884	12.2626	0.0403793	12.9468	13	15	44	0
21	527396	27544	0.0230414	0.0233113	642	554940	50	16	32	3.84831	3.78463	0.0700322	4.10345	18	2	14	0
22	3575	10501	0.0466897	0.00577276	14	14076	469	1074	516	232.923	134.214	0.211135	230.921	42	600	474	0
23	2600	284018	0.0459928	0.0498446	1889	286618	97	50	89	11.8609	13.19	0.0280978	12.8928	42	3	47	0
24	2301	327769	0.0321435	0.041507	103	330070	10	3	8	0.995169	1.40714	0.184737	1.47976	5	0	3	0
25	1205	11300	0.0336186	0.0190746	473	12505	17	115	516	25.5614	53.8899	0.118688	45.3643	434	33	82	0
26	894030	1087	0.00522258	0.0260493	15	895117	41	2	2	0.457971	0.38052	0.196119	0.52024	1	1	1	0
27	113106	304320	0.0107684	0.023285	24	417426	50	8	5	2.03188	1.32789	0.0488119	1.76237	2	5	3	0
28	750786	1525	0.0123658	0.0397566	26	752311	125	6	1	0.7343	0.215971	0.0583267	0.501499	0	5	1	0
29	345932	4776	0.0142015	0.0442142	1217	350708	249	158	198	38.1188	39.2365	0.0213695	39.5262	56	16	142	0
30	63359	89079	0.0214566	0.0469921	72	152438	154	51	36	11.1304	9.12281	0.0896093	11.1072	9	24	27	0
31	2769	4162	0.00815332	0.0234046	57	6931	887	916	337	120.131	79.5475	0.120266	113.07	93	672	244	0
32	199205	1316	0.0330842	0.00623627	2221	200521	150	33	81	7.28213	9.08167	0.0204573	8.35907	55	7	26	0
33	15504	192256	0.0324011	0.0379292	24	207760	1239	41	16	4.96135	2.85844	0.0772048	4.22189	8	33	8	0
34	187312	6429	0.0480546	0.0366264	157	193741	30	20	34	6.26184	7.28252	0.0757352	7.33433	18	4	16	0
35	3029	34193	0.0425215	0.0318179	15	37222	52	68	39	14.3314	10.5372	0.209616	15.6642	9	38	30	0
36	281097	23926	0.0129212	0.00453213	263	305023	492	105	106	23.6947	24.559	0.0859077	26.401	31	30	75	0
37	2813	325995	0.0209987	0.0244366	58	328808	63	18	18	4.05797	4.42771	0.178714	5.17166	7	7	11	0
38	3262223	11071	0.0145291	0.0275751	59	3273294	397	5	5	1.92657	1.60436	0.110982	1.98276	0	0	5	0
39	19667	301786	0.0436003	0.0396387	1015	321453	13	9	31	1.77874	4.84574	0.154929	3.95952	23	1	8	0
40	2886	43935	0.0485548	0.00362119	80	46821	351	322	313	72.2097	67.8669	0.0750664	75.6919	95	104	218	0
41	20410	73019	0.0312136	0.00864766	24	93429	351	157	81	34.6068	23.3309	0.162096	34.419	8	84	73	0
42	2046783	333695	0.0277818	0.00482607	1033	2380478	182	2	8	0.337198	0.897762	0.0308098	0.63943	6	0	2	0
43	1351651	75411	0.021374	0.00841597	2234	1427062	115	6	18	1.01353	1.70175	0.021932	1.39055	14	2	4	0
44	4169	25542	0.0298641	0.0389003	80	29711	130	264	261	66.113	66.9613	0.0578168	70.6252	67	70	194	0
45	16482	419119	0.0443329	0.00427358	153	435601	2245	230	204	54.7556	53.1016	0.0475397	56.6117	29	55	175	0
46	38257	3186	0.0187772	0.0161726	48	41443	967	382	161	58.858	36.8427	0.112055	53.6754	32	253	129	0
47	904913	4853	0.0479728	0.00611309	217	909766	1534	63	60	14.3971	14.1192	0.0221064	14.5795	13	16	47	0
48	1905798	172051	0.0160741	0.00469996	28	2077849	78	0	1	0	0.160315	0.0596763	0.0862069	1	0	0	0
49	12348	2585	0.0361027	0.0442812	59	14933	107	397	351	91.9237	84.1736	0.0742185	95.0532	81	127	270	0
50	5326	2833	0.0157452	0.015041	931	8159	76	738	1488	178.471	240.413	0.0960686	232.229	871	121	617	0
51	422404	53669	0.048774	0.0216687	368	476073	2019	157	149	32.7575	30.6104	0.00899528	31.9655	28	36	121	0
52	101387	1118	0.0187077	0.016674	1808	102505	286	377	491	93.7469	101.319	0.0225171	99.8073	167	53	324	0
53	3734	1096	0.0399695	0.0355829	1308	4830	2245	2837	3021	534.03	535.299	0.00274546	536.139	768	584	2253	0
54	608886	2726	0.0328352	0.0292918	2723	611612	20	4	14	0.562319	1.89534	0.298404	1.78786	11	1	3	0
55	2183	133059	0.0105527	0.0471085	132	135242	72	60	71	13.2048	16.3472	0.113933	16.7069	25	14	46	0
56	18119	128383	0.0440037	0.0312988	104	146502	2284	216	152	39.8763	34.1101	0.0300627	38.1162	28	92	124	0
57	5758	225639	0.001448	0.0304912	46	231397	38	14	14	2.0686	3.77435	0.136751	3.40405	6	6	8	0
58	286311	2295	0.0248094	0.00681088	18	288606	29	6	5	1.55652	1.1464	0.290615	1.8943	2	3	3	0
59	9472	12733	0.0478282	0.0186367	118	22205	128	410	423	97.6686	94.6794	0.0476466	100.97	111	98	312	0
60	152745	320864	0.0380418	0.0174752	1589	473609	484	91	103	18.7005	19.6074	0.00403895	19.2339	33	21	70	0
61	25983	64447	0.0494557	0.0382165	25	90430	470	108	58	16.6077	11.2511	0.0970681	15.3808	15	65	43	0
62	11329	1139	0.0259298	0.0331587	35	12468	441	569	257	86.029	60.0593	0.105866	81.4528	60	372	197	0
63	1507970	8445	0.0102436	0.0141985	49	1516415	211	4	1	0.513043	0.215971	0.0505494	0.382309	0	3	1	0
64	628100	2754	0.00130823	0.0430775	533	630854	819	48	42	10.1884	9.19964	0.0214801	9.9033	8	14	34	0
65	128088	64229	0.0396065	0.00578723	838	192317	668	193	226	42.9527	45.922	0.0154458	45.1439	64	31	162	0
66	3291847	3147	0.0176691	0.0182893	99	3294994	312	2	3	0.205797	0.169994	0.00183581	0.188156	1	0	2	0
67	16781	7342	0.0464422	0.0106109	66	24123	266	531	465	131.604	122.519	0.0787466	137.856	87	153	378	0
68	361400	1872	0.0191636	0.00475064	122	363272	431	63	53	13.1275	12.9643	0.0635032	13.9295	13	23	40	0
69	2563	305318	0.00682482	0.0322546	299	307881	23	21	40	5.7285	9.40351	0.178505	9.26537	21	2	19	0
70	478042	3420	0.0158487	0.0311663	2205	481462	246	126	157	30.7826	31.8367	0.0277337	32.2069	48	17	109	0
71	17043	400238	0.00460872	0.0153189	118	417281	400	44	21	6.5314	3.33938	0.0730157	5.3021	7	30	14	0
72	1318786	111343	0.0480046	0.00549294	35	1430129	340	7	3	0.944928	0.951603	0.0766097	1.02699	0	4	3	0
73	280890	180218	0.00132945	0.0190537	505	461108	224	51	52	11.7488	12.5971	0.0754549	13.1724	13	12	39	0
74	1111	10081	0.0176419	0.00844019	1851	11192	33	135	752	31.5034	70.5003	0.14391	60.0495	655	38	97	0
75	10014	460431	0.00461945	0.00235024	489	470445	748	121	115	29.2937	28.7326	0.127751	33.2564	30	36	85	0
76	511200	35153	0.0180379	0.0409492	22	546353	581	8	2	0.593237	0.276467	0.017461	0.441529	1	7	1	0
77	4926575	203987	0.00371757	0.000109942	199	5130562	1635	10	5	2.37971	1.52934	0.0512499	2.05547	2	7	3	0
78	3277	98555	0.0283899	0.0483846	27	101832	88	50	40	12.6222	11.1627	0.0448093	12.443	8	18	32	0
79	11981	97921	0.00527693	0.0134985	2425	109902	29	96	382	24.5169	53.5989	0.189259	48.6409	297	11	85	0
80	2413847	112606	0.0301717	0.0136595	155	2526453	611	18	19	5.16232	4.83666	0.0387282	5.1994	5	4	14	0
81	197134	463456	0.034199	0.0478947	864	660590	65	23	38	4.59227	5.80218	0.0294475	5.35982	16	1	22	0
82	31730	310354	0.0134007	0.00294483	2015	342084	57	7	56	0.896618	5.34664	0.127282	3.62519	53	4	3	0
83	2588421	5514	0.0133157	0.00414344	108	2593935	628	10	9	3.5401	3.0006	0.0810385	3.55472	0	1	9	0
84	1302900	23849	0.019165	0.04096	503	1326749	2403	26	25	6.45217	6.1343	0.00128672	6.3006	5	6	20	0
85	2186	102160	0.0444426	0.0201432	45	104346	1021	198	126	40.4995	32.2136	0.0652202	38.8403	16	88	110	0
86	63686	1593	0.0293866	0.000772744	1589	65279	34	23	144	6.76135	13.8445	0.181943	12.7031	127	6	17	0
87	49959	215554	0.0236194	0.0242464	279	265513	132	47	54	12.2493	12.1531	0.0345348	12.6372	20	13	34	0
88	19267	128351	0.0177181	0.014317	49	147618	10	7	19	1.68889	5.31881	0.307293	5.16117	14	2	5	0
89	212621	2875	0.0435647	0.0100285	10	215496	457	71	26	13.8512	5.67574	0.236574	12.6214	2	47	24	0
90	1309300	29644	0.0200028	0.0334263	89	1338944	248	11	7	1.43382	1.24743	0.0509241	1.41154	1	5	6	0
91	1352741	28903	0.022544	0.0391543	84	1381644	151	7	3	1.2029	0.632184	0.0640734	0.976762	0	4	3	0
92	25129	2408	0.0460205	0.0489988	847	27537	107	440	626	105.176	111.333	0.0293948	111.558	253	67	373	0
93	16889	65144	0.0319556	0.00913651	15	82033	10	12	13	2.48599	3.24017	0.299132	4.1057	11	10	2	0
94	3824582	29838	0.0172213	0.0110164	119	3854420	548	6	5	0.972947	1.33575	0.161016	1.38081	1	2	4	0
95	23808	358371	0.0312057	0.0402323	11	382179	104	6	3	1.11594	0.741077	0.406875	1.54948	0	3	3	0
96	1894	7202	0.0472106	0.0246206	38	9096	25	209	281	49.6589	61.2656	0.181919	67.9738	137	65	144	0
97	299830	66454	0.00710461	0.00858164	101	366284	45	19	28	5.65411	4.86872	0.3697	8.31859	11	2	17	0
98	394706	1672	0.0412798	0.0325484	1286	396378	56	14	32	3.87246	3.95584	0.0850972	4.27886	21	3	11	0
99	5081	262416	0.0460646	0.0297706	26	267497	2563	61	29	10.4599	6.40714	0.102384	9.35907	6	38	23	0
100	30579	26733	0.029856	0.0479234	117	57312	32	76	107	18.9275	24.6776	0.117301	24.7579	40	9	67	0
1	424849	453661	0.0335765	0.017596	1401	878510	1080	83	89	20.6483	19.559	0.0141623	20.3891	19	13	70	0
2	73909	19286	0.0460612	0.00794142	14	93195	62	29	25	7.83092	5.29946	0.230487	8.48126	8	12	17	0
3	37798	476897	0.0354986	0.00609761	12	514695	10	1	0	0.162319	0	0.0792743	0.0869565	0	1	0	0
4	24171	8541	0.0269439	0.0444693	318	32712	30	158	316	39.5643	56.2892	0.101567	53.494	179	21	137	0
5	37600	15309	0.00637334	0.00914211	10	52909	302	182	17	33.0831	3.9637	0.331752	26.8028	3	168	14	0
6	1207	173604	0.00301459	0.0309571	57	174811	2646	51	12	4.94106	1.90502	0.0631736	3.63493	4	43	8	0
7	7118	11406	0.0450963	0.0133428	1562	18524	168	412	687	99.3343	110.372	0.0272958	107.839	363	88	324	0
8	40510	7734	0.022419	0.047851	1969	48244	1750	1722	1821	393.107	395.154	0.00285224	395.263	357	258	1464	0
9	328499	435069	0.0326204	0.00841396	853	763568	359	28	47	6.63382	7.90986	0.0271485	7.47976	25	6	22	0
10	901172	238286	0.046203	0.00261936	333	1139458	1587	69	54	14.7855	14.389	0.0203615	14.8891	8	23	46	0
11	2144	2024	0.0287158	0.0327184	142	4168	251	1919	1855	437.431	413.056	0.0461098	445.675	443	507	1412	0
12	130342	1830	0.0272004	0.0376476	37	132172	20	10	16	1.99903	5.06473	0.373254	5.74963	7	1	9	0
13	79415	11741	0.0346391	0.0185299	70	91156	2656	296	189	54.9623	43.4797	0.055797	52.0637	24	131	165	0
14	903897	29593	0.0257513	0.00375398	47	933490	18	3	8	1.51304	1.26618	0.311261	2.01049	5	0	3	0
15	1933475	283393	0.012774	0.0202962	595	2216868	679	28	22	4.72077	4.08651	0.00960087	4.44453	6	12	16	0
16	2612901	2287	0.042386	0.00744872	90	2615188	753	11	11	2.68502	2.74229	0.0304442	2.7991	3	3	8	0
17	28159	1268	0.0318221	0.00388908	1951	29427	2223	1623	1767	347.375	355.989	0.00646284	353.993	435	291	1332	0
18	1166311	2316	0.0231296	0.0288664	490	1168627	449	39	38	8.83671	8.1833	0.0259123	8.73388	2	3	36	0
19	1000	252673	0.0312636	0.0259068	131	253673	1472	110	84	20.0213	19.2027	0.0176211	19.961	13	39	71	0
20	236748	381319	0.0132888	0.0212671	445	618067	568	57	52	12.8386	11.5844	0.00763848	12.3021	11	16	41	0
21	527396	27544	0.0230414	0.0233113	642	554940	50	15	30	2.82126	4.27949	0.0438366	3.72039	17	2	13	0
22	3575	10501	0.0466897	0.00577276	14	14076	469	1034	517	237.471	127.489	0.220416	231.995	57	574	460	0
23	2600	284018	0.0459928	0.0498446	1889	286618	97	46	73	9.86667	11.3188	0.0225002	10.8418	35	8	38	0
24	2301	327769	0.0321435	0.041507	103	330070	10	6	11	1.59034	2.78766	0.356561	3.44378	5	0	6	0
25	1205	11300	0.0336186	0.0190746	473	12505	17	106	540	26.77	59.3672	0.15947	51.6777	460	26	80	0
26	894030	1087	0.00522258	0.0260493	15	895117	41	2	2	0.209662	0.424682	0.118667	0.362069	1	1	1	0
27	113106	304320	0.0107684	0.023285	24	417426	50	5	2	1.49662	0.401694	0.235783	1.21964	2	5	0	0
28	750786	1525	0.0123658	0.0397566	26	752311	125	5	1	1.04444	0.353902	0.139479	0.804348	0	4	1	0
29	345932	4776	0.0142015	0.0442142	1217	350708	249	165	178	35.7961	38.3025	0.0262687	38.0585	43	30	135	0
30	63359	89079	0.0214566	0.0469921	72	152438	154	44	35	8.68889	8.2438	0.0598881	9.003	11	20	24	0
31	2769	4162	0.00815332	0.0234046	57	6931	887	985	338	126.31	75.415	0.105434	112.282	102	749	236	0
32	199205	1316	0.0330842	0.00623627	2221	200521	150	33	81	7.21739	9.33938	0.0278554	8.52399	56	8	25	0
33	15504	192256	0.0324011	0.0379292	24	207760	1239	51	17	7.35266	3.60496	0.157022	6.44978	3	37	14	0
34	187312	6429	0.0480546	0.0366264	157	193741	30	19	33	4.85507	6.83606	0.0521979	6.17841	15	1	18	0
35	3029	34193	0.0425215	0.0318179	15	37222	52	77	65	19.4097	16.3261	0.219224	22.8268	14	26	51	0
36	281097	23926	0.0129212	0.00453213	263	305023	492	92	92	23.4193	22.6891	0.072372	24.8478	23	23	69	0
37	2813	325995	0.0209987	0.0244366	58	328808	63	10	8	2.87633	1.77677	0.0579806	2.46327	2	4	6	0
38	3262223	11071	0.0145291	0.0275751	59	3273294	397	3	1	0.481159	0.0344828	0.194154	0.312594	0	2	1	0
39	19667	301786	0.0436003	0.0396387	1015	321453	13	10	30	2.09469	4.5729	0.181921	4.11319	22	2	8	0
40	2886	43935	0.0485548	0.00362119	80	46821	351	345	305	81.2744	73.6618	0.0835716	84.4745	56	96	249	0
41	20410	73019	0.0312136	0.00864766	24	93429	351	142	70	31.7391	17.6636	0.185269	30.0982	8	80	62	0
42	2046783	333695	0.0277818	0.00482607	1033	2380478	182	3	5	0.704348	0.797943	0.0714665	0.809595	3	1	2	0
43	1351651	75411	0.021374	0.00841597	2234	1427062	115	8	24	1.88406	3.25469	0.0178652	2.62069	18	2	6	0
44	4169	25542	0.0298641	0.0389003	80	29711	130	276	241	63.3816	53.9153	0.0768325	63.4618	54	89	187	0
45	16482	419119	0.0443329	0.00427358	153	435601	2245	228	201	52.972	46.5917	0.0432777	52.0022	41	68	160	0
46	38257	3186	0.0187772	0.0161726	48	41443	967	374	166	59.3932	38.2317	0.121356	55.3343	33	241	133	0
47	904913	4853	0.0479728	0.00611309	217	909766	1534	74	63	15.285	13.6993	0.0212102	14.8006	8	19	55	0
48	1905798	172051	0.0160741	0.00469996	28	2077849	78	2	2	0.0869565	0.748336	0.504804	0.884558	0	0	2	0
49	12348	2585	0.0361027	0.0442812	59	14933	107	378	341	89.314	82.8972	0.0960002	95.1949	72	109	269	0
50	5326	2833	0.0157452	0.015041	931	8159	76	656	1492	155.664	232.29	0.0866035	212.97	949	113	543	0
51	422404	53669	0.048774	0.0216687	368	476073	2019	168	154	39.3865	37.458	0.0136954	38.9498	28	42	126	0
52	101387	1118	0.0187077	0.016674	1808	102505	286	352	472	88.7333	97.9631	0.0239588	95.6739	165	45	307	0
53	3734	1096	0.0399695	0.0355829	1308	4830	2245	2988	3081	543.937	539.286	0.00364043	543.579	723	630	2358	0
54	608886	2726	0.0328352	0.0292918	2723	611612	20	0	19	0	0.994555	0.0308728	0.517241	19	0	0	0
55	2183	133059	0.0105527	0.0471085	132	135242	72	55	61	12.514	13.9843	0.07523	14.3373	17	11	44	0
56	18119	128383	0.0440037	0.0312988	104	146502	2284	191	137	33.2773	31.1174	0.0321759	33.2586	22	76	115	0
57	5758	225639	0.001448	0.0304912	46	231397	38	24	14	6.93527	2.94253	0.321367	7.15742	7	17	7	0
58	286311	2295	0.0248094	0.00681088	18	288606	29	4	5	1.08309	0.814277	0.302719	1.35307	2	1	3	0
59	9472	12733	0.0478282	0.0186367	118	22205	128	323	379	79.8821	83.7816	0.0517192	86.3163	130	74	249	0
60	152745	320864	0.0380418	0.0174752	1589	473609	484	85	100	19.2329	18.6316	0.0141665	19.2024	31	16	69	0
61	25983	64447	0.0494557	0.0382165	25	90430	470	95	45	14.5469	11.7961	0.0885251	14.4288	8	58	37	0
62	11329	1139	0.0259298	0.0331587	35	12468	441	577	256	90.4106	55.9462	0.102979	81.2684	51	372	205	0
63	1507970	8445	0.0102436	0.0141985	49	1516415	211	7	2	1.20386	0.366606	0.120906	0.884558	0	5	2	0
64	628100	2754	0.00130823	0.0430775	533	630854	819	36	28	5.39517	5.60436	0.0124478	5.56972	6	14	22	0
65	128088	64229	0.0396065	0.00578723	838	192317	668	176	213	39.9758	40.392	0.0190272	40.9648	68	31	145	0
66	3291847	3147	0.0176691	0.0182893	99	3294994	312	6	3	0.97971	0.425892	0.0409141	0.730135	0	3	3	0
67	16781	7342	0.0464422	0.0106109	66	24123	266	505	425	113.714	101.204	0.0797047	116.674	102	182	323	0
68	361400	1872	0.0191636	0.00475064	122	363272	431	44	43	9.26667	9.76951	0.125531	10.8898	12	13	31	0
69	2563	305318	0.00682482	0.0322546	299	307881	23	29	41	7.81353	8.78584	0.180972	10.1484	19	7	22	0
70	478042	3420	0.0158487	0.0311663	2205	481462	246	125	157	32.1739	34.7502	0.01993	34.1514	46	14	111	0
71	17043	400238	0.00460872	0.0153189	118	417281	400	26	16	4.72464	3.71264	0.122063	4.7946	4	14	12	0
72	1318786	111343	0.0480046	0.00549294	35	1430129	340	9	9	2.80966	1.88203	0.155182	2.76462	2	2	7	0
73	280890	180218	0.00132945	0.0190537	505	461108	224	45	42	10.5401	9.39625	0.0870221	10.9093	12	15	30	0
74	1111	10081	0.0176419	0.00844019	1851	11192	33	123	734	25.7575	60.023	0.126032	49.4438	653	42	81	0
75	10014	460431	0.00461945	0.00235024	489	470445	748	98	90	23.3662	21.6897	0.103487	25.1132	25	33	65	0
76	511200	35153	0.0180379	0.0409492	22	546353	581	11	5	0.984541	0.643073	0.00508883	0.817091	3	9	2	0
77	4926575	203987	0.00371757	0.000109942	199	5130562	1635	12	5	2.42126	1.16576	0.179618	2.16717	2	9	3	0
78	3277	98555	0.0283899	0.0483846	27	101832	88	40	29	8.02319	6.83122	0.165593	8.88456	9	20	20	0
79	11981	97921	0.00527693	0.0134985	2425	109902	29	83	342	22.542	49.2789	0.173621	43.8463	270	11	72	0
80	2413847	112606	0.0301717	0.0136595	155	2526453	611	12	9	2.14686	2.08348	0.138428	2.45427	0	3	9	0
81	197134	463456	0.034199	0.0478947	864	660590	65	23	27	4.90918	5.09982	0.0902076	5.50225	12	8	15	0
82	31730	310354	0.0134007	0.00294483	2015	342084	57	6	55	0.95942	3.82214	0.190235	2.9985	51	2	4	0
83	2588421	5514	0.0133157	0.00414344	108	2593935	628	14	9	3.82899	2.40109	0.106483	3.47301	1	6	8	0
84	1302900	23849	0.019165	0.04096	503	1326749	2403	37	37	8.41643	8.18209	0.00927709	8.37631	6	6	31	0
85	2186	102160	0.0444426	0.0201432	45	104346	1021	202	124	40.2213	29.0454	0.0820089	37.6432	18	96	106	0
86	63686	1593	0.0293866	0.000772744	1589	65279	34	25	134	5.30628	11.1996	0.102397	9.24738	119	10	15	0
87	49959	215554	0.0236194	0.0242464	279	265513	132	52	59	13.3043	14.1573	0.0882544	15.0667	17	10	42	0
88	19267	128351	0.0177181	0.014317	49	147618	10	2	21	0.457005	4.89655	0.336508	4.17691	19	0	2	0
89	212621	2875	0.0435647	0.0100285	10	215496	457	58	23	11.5488	4.54144	0.222211	10.2099	4	39	19	0
90	1309300	29644	0.0200028	0.0334263	89	1338944	248	9	9	1.93623	1.82154	-0.0101459	1.85982	2	2	7	0
91	1352741	28903	0.022544	0.0391543	84	1381644	151	2	3	0.316908	0.546884	-0.0048134	0.430285	1	0	2	0
92	25129	2408	0.0460205	0.0489988	847	27537	107	472	637	115.126	122.795	0.0223149	121.703	243	78	394	0
93	16889	65144	0.0319556	0.00913651	15	82033	10	9	13	2.02705	2.89595	0.571353	5.81259	8	4	5	0
94	3824582	29838	0.0172213	0.0110164	119	3854420	548	6	2	0.421256	0.401694	0.0635588	0.43928	0	4	2	0
95	23808	358371	0.0312057	0.0402323	11	382179	104	12	2	2.29179	0.441016	0.268843	1.82459	0	10	2	0
96	1894	7202	0.0472106	0.0246206	38	9096	25	173	237	46.1507	57.726	0.177249	63.3006	115	51	122	0
97	299830	66454	0.00710461	0.00858164	101	366284	45	11	13	2.43961	4.07743	0.253549	4.4018	5	3	8	0
98	394706	1672	0.0412798	0.0325484	1286	396378	56	14	40	3.90918	5.25771	0.0325982	4.74363	29	3	11	0
99	5081	262416	0.0460646	0.0297706	26	267497	2563	62	17	6.79324	1.95826	0.0985095	4.81184	5	50	12	0
100	30579	26733	0.029856	0.0479234	117	57312	32	83	116	20.5633	23.6987	0.154116	26.2039	51	18	65	0
1	424849	453661	0.0335765	0.017596	1401	878510	1080	98	118	18.2589	19.6068	0.00410287	19.0142	34	14	84	0
2	73909	19286	0.0460612	0.00794142	14	93195	62	30	25	6.71981	6.23775	0.241303	8.52924	10	15	15	0
3	37798	476897	0.0354986	0.00609761	12	514695	10	1	1	0.0434783	0.290381	0.78067	0.813343	0	0	1	0
4	24171	8541	0.0269439	0.0444693	318	32712	30	177	322	48.771	63.8022	0.114002	63.6769	166	21	156	0
5	37600	15309	0.00637334	0.00914211	10	52909	302	158	24	29.5362	5.26134	0.37543	26.9438	7	141	17	0
6	1207	173604	0.00301459	0.0309571	57	174811	2646	55	21	6.36522	4.46461	0.0754433	5.84333	7	41	14	0
7	7118	11406	0.0450963	0.0133428	1562	18524	168	364	638	86.7266	99.7175	0.0264888	95.8088	345	71	293	0
8	40510	7734	0.022419	0.047851	1969	48244	1750	1701	1744	385.358	381.809	0.00359496	384.959	325	282	1419	0
9	328499	435069	0.0326204	0.00841396	853	763568	359	33	49	6.99614	8.4271	0.018995	7.86582	18	2	31	0
10	901172	238286	0.046203	0.00261936	333	1139458	1587	65	53	12.6541	11.5523	0.0250515	12.41	6	18	47	0
11	2144	2024	0.0287158	0.0327184	142	4168	251	1930	1839	429.467	408.543	0.0428268	437.65	421	512	1418	0
12	130342	1830	0.0272004	0.0376476	37	132172	20	16	18	3.50048	2.68542	0.210259	3.9018	7	5	11	0
13	79415	11741	0.0346391	0.0185299	70	91156	2656	326	196	57.9478	48.0387	0.0792535	57.482	31	161	165	0
14	903897	29593	0.0257513	0.00375398	47	933490	18	0	1	0	0.0677556	0.0117734	0.0344828	1	0	0	0
15	1933475	283393	0.012774	0.0202962	595	2216868	679	23	22	4.6628	3.65215	0.0223526	4.24888	5	6	17	0
16	2612901	2287	0.042386	0.00744872	90	2615188	753	11	16	3.22029	3.96854	0.04162	3.75412	6	1	10	0
17	28159	1268	0.0318221	0.00388908	1951	29427	2223	1632	1814	342.05	342.381	0.00699127	344.626	469	287	1345	0
18	1166311	2316	0.0231296	0.0288664	490	1168627	449	29	33	7.25024	7.82396	0.0294795	7.76837	9	5	24	0
19	1000	252673	0.0312636	0.0259068	131	253673	1472	129	88	23.9884	20.458	0.0367025	23.054	14	55	74	0
20	236748	381319	0.0132888	0.0212671	445	618067	568	71	63	16.0667	15.3358	0.025237	16.1049	11	19	52	0
21	527396	27544	0.0230414	0.0233113	642	554940	50	18	33	4.6087	5.25469	0.103959	5.50975	16	1	17	0
22	3575	10501	0.0466897	0.00577276	14	14076	469	1006	491	224.6	131.733	0.211925	224.398	34	549	457	0
23	2600	284018	0.0459928	0.0498446	1889	286618	97	57	86	15.5961	16.6691	0.0216387	16.4933	37	8	49	0
24	2301	327769	0.0321435	0.041507	103	330070	10	6	11	1.09565	2.43255	0.302606	2.56672	7	2	4	0
25	1205	11300	0.0336186	0.0190746	473	12505	17	116	488	27.3092	52.239	0.137316	46.3951	396	24	92	0
26	894030	1087	0.00522258	0.0260493	15	895117	41	4	0	1.06087	0	0.263706	0.695652	0	4	0	0
27	113106	304320	0.0107684	0.023285	24	417426	50	13	11	3.84928	2.90623	0.323562	4.96477	3	5	8	0
