Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
24	3179133	2916	1155	3182049	26	0	13	0	2.82698	0.877548	12.7414	13	0	0	10
25	23211	2919	342	26130	91	126	488	27.8473	102.543	0.935261	1070.7	488	126	0	934
26	2190	47363	578	49553	148	68	310	16.7652	62.34	0.992786	5851.84	310	68	0	5775
27	1711613	71963	1557	1783576	1417	37	27	8.51014	6.36116	0.980167	368.659	27	37	0	350
28	14978	4347	24	19325	26	53	50	9.80193	12.2541	0.994336	1972.43	50	53	0	1951
29	1346535	213686	2882	1560221	99	1	90	0.231884	17.8494	0.991473	1180.84	90	1	0	1160
30	1843925	8780	151	1852705	138	6	5	1.79807	1.1712	0.962636	38.7834	5	6	0	36
31	261102	291388	16	552490	12	0	1	0	0.0344828	0.999995	4026.02	1	0	0	4026
32	67826	460337	11	528163	210	8	1	1.87633	0.508167	0.999808	5781	1	8	0	5779
33	2534600	4907	77	2539507	118	2	1	0.457005	0.0344828	0.984527	14.2999	1	2	0	14
34	91315	111097	27	202412	1406	235	4	50.4502	1.03388	0.994239	3966.47	4	235	0	3919
35	2218291	3375	199	2221666	258	2	6	0.58744	1.79068	0.917644	15.2294	6	2	0	13
36	5187	1167	11	6354	158	764	53	183.126	8.84332	0.934538	1319.51	53	764	0	1133
37	147947	303578	2248	451525	1686	95	157	20.1884	35.1083	0.9938	4599.92	157	95	0	4545
38	319664	50980	23	370644	105	17	3	3.70145	0.92559	0.998259	1235.03	3	17	0	1231
39	8567	16943	11	25510	2076	1702	7	381.627	1.44586	0.945659	3134.64	7	1702	0	2767
40	2165	2202	54	4367	36	255	395	56.2077	84.7266	0.979406	3501.51	395	255	0	3358
41	790981	393650	70	1184631	56	6	1	1.49372	0.215971	0.999719	2769.84	1	6	0	2768
42	1444	410300	23	411744	1161	93	1	23.2734	0.0344828	0.998359	6268.54	1	93	0	6245
43	10536	31827	132	42363	2215	1222	70	278.962	13.8312	0.966287	3894.85	70	1222	0	3613
44	307180	17073	59	324253	146	18	5	3.97874	0.301875	0.996275	516.677	5	18	0	513
45	278331	33868	10	312199	599	77	2	16.8502	0.0689655	0.99232	973.948	2	77	0	959
46	2061026	4201	38	2065227	46	1	1	0.162319	0.0344828	0.995887	22.1042	1	1	0	22
47	55926	3783	16	59709	336	245	7	55.5353	1.75197	0.960123	642.011	7	245	0	587
48	440501	31836	597	472337	530	47	54	11.2135	12.222	0.981183	625.804	54	47	0	601
49	2513616	18043	19	2531659	2355	53	0	13.2696	0	0.897975	58.1304	0	53	0	47
50	20107	21382	26	41489	617	460	24	102.681	5.16636	0.986606	3603.2	24	460	0	3496
51	9062	37147	1661	46209	1419	628	786	139.925	171.191	0.960985	4032.53	786	628	0	3724
52	530793	143919	27	674712	101	4	3	0.698551	1.05505	0.999516	1855.1	3	4	0	1854
53	4322579	1672	1242	4324251	376	6	17	1.47536	2.85178	0.630291	5.99325	16	5	1	3
54	33499	132777	180	166276	94	14	29	2.66184	7.57895	0.999003	5428.11	29	14	0	5418
55	1433	70371	29	71804	1110	385	11	86.6889	2.12946	0.993217	5818.64	11	385	0	5732
56	189553	390551	435	580104	62	4	29	1.04541	7.95039	0.998989	4850.1	29	4	0	4841
57	12654	93645	13	106299	102	28	1	5.09855	0.0344828	0.999612	5848.65	1	28	0	5845
58	460249	3528	54	463777	45	3	9	0.619324	1.65275	0.984326	76.2991	9	3	0	74
59	144493	2617	1448	147110	11	4	408	1.68309	91.6267	0.78321	234.527	408	4	0	144
60	1067449	6590	774	1074039	174	6	23	1.2686	4.41016	0.932856	44.8628	23	6	0	39
61	4321	1225	115	5546	399	1589	495	350.832	104.873	0.82203	1212.9	495	1589	0	776
62	3027239	2649	12	3029888	94	3	0	0.90628	0	0.967484	12.3478	0	3	0	11
63	4163	15545	1766	19708	185	169	1698	41.6097	360.377	0.939296	3601.88	1698	169	0	3214
64	722535	74431	114	796966	16	0	5	0	0.870538	0.999413	828.466	5	0	0	827
65	4906261	1131	2939	4907392	37	0	29	0	7.13975	0.500642	7.58621	29	0	0	1
66	4249751	29017	393	4278768	38	0	2	0	0.494253	0.995501	61.3621	2	0	0	61
67	2340208	19118	32	2359326	68	1	2	0.231884	0.540835	0.994726	76.6822	2	1	0	76
68	1341859	1205	77	1343064	11	1	2	0.29372	0.194797	0.975973	9.92954	2	1	0	9
69	81715	3924	1886	85639	206	83	796	19.0783	166.802	0.81447	539.427	796	83	0	355
70	4930	9188	1633	14118	204	252	1973	58.0348	434.163	0.910735	2983.53	1973	252	0	2496
71	513074	5554	104	518628	14	2	13	0.0869565	2.64065	0.984458	97.2676	13	2	0	95
72	6624	7792	346	14416	158	284	687	61.9585	152.687	0.967533	3464.86	687	284	0	3258
73	7986	5982	1063	13968	41	60	1702	12.3343	370.517	0.914936	2477.82	1702	60	0	2104
74	49391	11945	22	61336	962	533	13	123.723	2.78161	0.963755	1555.7	13	533	0	1430
75	80830	158162	635	238992	387	49	82	9.80483	16.5989	0.997091	4675.43	82	49	0	4650
76	3854441	30549	174	3884990	104	2	1	0.128502	0.508167	0.995664	78.539	1	2	0	77
77	418726	2555	17	421281	18	2	0	0.388406	0	0.995926	42.087	0	2	0	41
78	55457	62751	142	118208	51	13	48	3.42899	9.93587	0.998214	3956.34	48	13	0	3943
79	741300	9146	107	750446	721	35	9	7.88019	1.57169	0.964762	123.942	9	35	0	114
80	2045	151170	16	153215	27	5	4	1.15845	1.46945	0.999789	6306.73	4	5	0	6304
81	3529238	29505	321	3558743	46	0	6	0	1.50696	0.988409	72.569	6	0	0	71
82	1676	9869	190	11545	118	250	409	64.5101	91.1936	0.984334	5068.1	409	250	0	4911
83	77768	100870	116	178638	105	18	24	4.58937	6.04961	0.998725	4238.7	24	18	0	4230
84	1884378	102544	14	1986922	1689	29	0	6.03961	0	0.994437	479.326	0	29	0	473
85	70712	5199	403	75911	2715	993	189	202.888	41.0551	0.769683	497.4	189	993	0	280
86	8149	1068	93	9217	12	55	396	10.9111	83.8252	0.950756	1044.88	396	55	0	953
87	16446	40988	383	57434	2591	1053	163	236.012	36.6062	0.96729	3819.87	163	1053	0	3555
88	17860	9335	50	27195	11	13	71	3.07246	16.6606	0.99619	2798.63	71	13	0	2779
89	13271	111453	33	124724	17	4	7	0.485024	1.80883	0.999794	5942.81	7	4	0	5941
90	287773	9100	72	296873	14	0	10	0	2.46945	0.995309	294.034	10	0	0	292
91	255805	3462	133	259267	629	96	18	20.7092	3.41742	0.915158	131.175	18	96	0	111
92	35674	12388	1656	48062	115	59	1031	13.6928	234.538	0.930146	1950.28	1031	59	0	1705
93	1262	21713	18	22975	967	965	24	223.45	7.90684	0.979263	4979.13	24	965	0	4758
94	54314	4694	1660	59008	14	13	932	3.36812	205.419	0.852984	779.501	932	13	0	580
95	7788	111469	13	119257	1326	333	1	74.4667	0.130672	0.994177	5658.7	1	333	0	5588
96	400538	1591	16	402129	2842	176	2	28.0261	0.102238	0.672129	39.4648	2	176	0	21
97	2178	214596	2368	216774	879	122	299	29	64.147	0.991733	5881.53	299	122	0	5797
98	15975	4537	10	20512	134	233	19	53.4406	3.07743	0.986937	1939.33	19	233	0	1887
99	7583	263179	1442	270762	537	60	150	14.3304	32.1059	0.995978	6031.54	150	60	0	5985
100	100774	11312	22	112086	29	8	6	1.56812	1.02843	0.998562	880.494	6	8	0	878
1	9467	3228	1198	12695	34	59	2048	14.5884	439.355	0.847952	1633.08	2048	59	0	1185
2	6959	27949	21	34908	80	71	13	14.9932	3.45917	0.998431	5447.77	13	71	0	5431
3	2885457	1399	873	2886856	49	1	11	0.347826	1.26497	0.889262	7.71739	11	1	0	6
4	27503	156011	524	183514	13	3	76	0.657005	15.3073	0.998422	5602.22	76	3	0	5584
5	2845	72381	603	75226	15	1	230	0.198068	49.1887	0.995354	5933.06	230	1	0	5889
6	107552	82948	387	190500	88	18	73	3.81643	15.0593	0.997081	3459.08	73	18	0	3441
7	1888162	13099	18	1901261	57	0	0	0	0	1	58	0	0	0	58
8	976985	35953	204	1012938	25	2	8	0.337198	1.79855	0.996501	329.652	8	2	0	327
9	581285	9038	1753	590323	1661	100	139	22.2444	32.7883	0.822018	157.49	139	100	0	105
10	2215187	375451	44	2590638	1883	31	1	7.33043	0.0344828	0.997451	1276.91	1	31	0	1269
11	217691	64923	760	282614	36	3	114	0.350725	25.0048	0.992868	1979.42	114	3	0	1954
12	954133	2267	2482	956400	420	24	113	4.83382	22.5045	0.631373	38.9018	113	24	0	13
13	26941	193009	144	219950	1509	180	21	38.1227	5.15064	0.996522	5665.4	21	180	0	5625
14	304127	5117	122	309244	34	3	18	0.371981	3.80762	0.986076	164.403	18	3	0	161
15	42877	126009	59	168886	81	14	12	3.81353	2.16152	0.999441	5170.06	12	14	0	5164
16	216702	173524	18	390226	58	8	2	1.65121	0.607985	0.999692	3468.38	2	8	0	3465
17	36386	1151	196	37537	569	501	209	109.369	45.1845	0.751507	299.418	209	501	0	154
18	1062	38447	16	39509	656	429	8	96.6145	1.80581	0.992308	5677.58	8	429	0	5580
19	13123	139304	319	152427	40	7	70	2.32271	17.5463	0.998188	5975.7	70	7	0	5958
20	1401	194247	2180	195648	66	7	296	2.11401	57.098	0.994612	6091.75	296	7	0	6034
21	3962672	106096	2906	4068768	192	1	30	0.414493	5.15547	0.986018	218.869	30	1	0	213
22	3128235	1605	14	3129840	172	5	0	0.377778	0	0.944451	3.02174	0	5	0	2
23	2807970	4445	84	2812415	12	0	1	0	0.0344828	0.997255	7.01724	1	0	0	7
24	3179133	2916	1155	3182049	26	1	16	0.394203	2.67514	0.796915	8.08846	16	1	0	6
25	23211	2919	342	26130	91	110	489	24.056	106.306	0.928265	971.436	489	110	0	840
26	2190	47363	578	49553	148	82	318	18.371	69.5251	0.991912	5802.56	318	82	0	5715
27	1711613	71963	1557	1783576	1417	30	27	8.53043	5.20085	0.982093	372.663	27	30	0	357
28	14978	4347	24	19325	26	40	48	8.97005	9.02783	0.995235	1889.13	48	40	0	1867
29	1346535	213686	2882	1560221	99	3	91	0.77971	18.8621	0.99124	1241.48	91	3	0	1222
30	1843925	8780	151	1852705	138	4	2	0.558454	0.816092	0.98554	48.563	2	4	0	47
31	261102	291388	16	552490	12	0	0	0	0	1	3984	0	0	0	3984
32	67826	460337	11	528163	210	12	0	2.68792	0	0.999797	5835.22	0	12	0	5832
33	2534600	4907	77	2539507	118	4	4	0.750725	0.831821	0.959122	19.4693	4	4	0	17
34	91315	111097	27	202412	1406	229	4	52.3961	1.0611	0.994072	4002.58	4	229	0	3954
35	2218291	3375	199	2221666	258	4	4	1.08696	0.820932	0.903434	9.73163	4	4	0	7
36	5187	1167	11	6354	158	800	51	188.269	11.1004	0.934285	1368.36	51	800	0	1170
37	147947	303578	2248	451525	1686	119	164	29.713	33.9195	0.992994	4576.44	164	119	0	4516
38	319664	50980	23	370644	105	13	3	3.14493	0.601331	0.998608	1238.06	3	13	0	1235
39	8567	16943	11	25510	2076	1717	5	396.461	1.19238	0.943155	3111.01	5	1717	0	2746
40	2165	2202	54	4367	36	233	384	53.6145	77.9812	0.980535	3452.54	384	233	0	3324
41	790981	393650	70	1184631	56	3	2	0.584541	0.135511	0.999879	2763.35	2	3	0	2762
42	1444	410300	23	411744	1161	67	2	15.7855	0.606171	0.998843	6315.38	2	67	0	6299
43	10536	31827	132	42363	2215	1243	72	284.879	13.7743	0.965471	3878.19	72	1243	0	3585
44	307180	17073	59	324253	146	19	7	4.71208	1.33333	0.994217	488.5	7	19	0	484
45	278331	33868	10	312199	599	79	0	16.0425	0	0.99275	977.174	0	79	0	960
46	2061026	4201	38	2065227	46	1	1	0.510145	0.0677556	0.989282	24.5562	1	1	0	24
47	55926	3783	16	59709	336	230	12	54.3208	1.16031	0.956177	564.664	12	230	0	511
48	440501	31836	597	472337	530	45	53	8.48986	11.6213	0.983792	631.609	53	45	0	608
49	2513616	18043	19	2531659	2355	46	0	11.0502	0	0.929662	69.9348	0	46	0	58
50	20107	21382	26	41489	617	455	17	98.1005	4.26013	0.987209	3575.1	17	455	0	3471
51	9062	37147	1661	46209	1419	688	815	161.873	174.623	0.957728	3997.16	815	688	0	3675
52	530793	143919	27	674712	101	5	3	1.68889	0.436177	0.99947	1866.95	3	5	0	1865
53	4322579	1672	1242	4324251	376	6	14	1.05894	3.50393	0.696799	7.86057	14	6	0	4
54	33499	132777	180	166276	94	14	26	3.22029	6.12281	0.999106	5415.68	26	14	0	5406
55	1433	70371	29	71804	1110	427	16	101.89	3.53781	0.991745	5690.54	16	427	0	5585
56	189553	390551	435	580104	62	1	19	0.0434783	3.50454	0.999585	4761.9	19	1	0	4759
57	12654	93645	13	106299	102	25	8	4.80483	1.25892	0.999521	5891.94	8	25	0	5885
58	460249	3528	54	463777	45	3	4	0.652174	0.635209	0.991047	71.7834	4	3	0	71
59	144493	2617	1448	147110	11	8	421	2.49662	100.549	0.784876	260.768	421	8	0	149
60	1067449	6590	774	1074039	174	4	29	0.729469	4.89595	0.94471	55.069	29	4	0	49
61	4321	1225	115	5546	399	1533	465	346.429	96.6703	0.823137	1183.72	465	1533	0	749
62	3027239	2649	12	3029888	94	2	0	0.205797	0	0.982187	5.1087	0	2	0	5
63	4163	15545	1766	19708	185	180	1717	39.4164	369.973	0.938673	3636.12	1717	180	0	3236
64	722535	74431	114	796966	16	0	6	0	1.42287	0.99908	863.897	6	0	0	862
65	4906261	1131	2939	4907392	37	0	35	0	7.45312	0.594987	9.86207	35	0	0	2
66	4249751	29017	393	4278768	38	0	12	0	2.73261	0.978196	69.8793	12	0	0	68
67	2340208	19118	32	2359326	68	0	3	0	0.584997	0.996493	93.1897	3	0	0	92
68	1341859	1205	77	1343064	11	0	1	0	0.406534	0.972625	8.27586	1	0	0	8
69	81715	3924	1886	85639	206	76	741	17.2464	161.252	0.806843	497.768	741	76	0	317
70	4930	9188	1633	14118	204	212	2069	49.7053	442.475	0.908384	2916.08	2069	212	0	2433
71	513074	5554	104	518628	14	2	10	0.762319	2.65941	0.983579	110.879	10	2	0	107
72	6624	7792	346	14416	158	251	682	59.7932	141.78	0.969631	3472.85	682	251	0	3274
73	7986	5982	1063	13968	41	65	1733	16.8705	368.325	0.915697	2509.95	1733	65	0	2141
74	49391	11945	22	61336	962	534	11	125.23	2.06292	0.961741	1481.16	11	534	0	1352
75	80830	158162	635	238992	387	43	80	8.6	16.4967	0.997241	4715.35	80	43	0	4693
76	3854441	30549	174	3884990	104	0	3	0	0.448276	0.997028	84.2586	3	0	0	84
77	418726	2555	17	421281	18	5	4	1.47826	0.983061	0.982874	70.1867	4	5	0	67
78	55457	62751	142	118208	51	13	43	2.22995	10.3406	0.998318	4019.72	43	13	0	4007
79	741300	9146	107	750446	721	36	5	9.41836	0.811857	0.959005	112.91	5	36	0	102
80	2045	151170	16	153215	27	6	1	1.2715	0.0677556	0.999905	6318.21	1	6	0	6316
81	3529238	29505	321	3558743	46	0	6	0	1.26981	0.989994	70.8448	6	0	0	70
82	1676	9869	190	11545	118	262	439	62.5169	99.1168	0.983256	4953.05	439	262	0	4799
83	77768	100870	116	178638	105	23	25	6.27633	6.57895	0.998457	4176.07	25	23	0	4163
84	1884378	102544	14	1986922	1689	45	0	9.1285	0	0.991987	503.087	0	45	0	494
85	70712	5199	403	75911	2715	1026	151	215.497	26.4162	0.769093	486.356	151	1026	0	266
86	8149	1068	93	9217	12	29	369	7.88406	78.0085	0.954044	1020.31	369	29	0	939
87	16446	40988	383	57434	2591	1060	177	241.362	39.8584	0.964909	3680.67	177	1060	0	3406
88	17860	9335	50	27195	11	15	70	2.86184	15.0974	0.996593	2846.02	70	15	0	2828
89	13271	111453	33	124724	17	9	13	2.20676	2.9758	0.999553	5899.65	13	9	0	5895
90	287773	9100	72	296873	14	1	16	0.0434783	3.79673	0.993035	307.16	16	1	0	304
91	255805	3462	133	259267	629	108	26	21.7527	6.82033	0.905751	143.106	26	108	0	119
92	35674	12388	1656	48062	115	71	996	16.8232	210.189	0.935733	1932.23	996	71	0	1719
93	1262	21713	18	22975	967	941	22	213.135	4.60436	0.980328	4922.58	22	941	0	4712
94	54314	4694	1660	59008	14	4	946	0.709179	206.664	0.858244	805.262	946	4	0	606
95	7788	111469	13	119257	1326	295	2	65.029	0.653962	0.994975	5785.48	2	295	0	5723
96	400538	1591	16	402129	2842	166	4	26.1391	0.740472	0.658033	36.3688	4	166	0	19
97	2178	214596	2368	216774	879	100	290	22.9952	62.219	0.992424	5926.66	290	100	0	5844
98	15975	4537	10	20512	134	236	27	54.1169	5.77132	0.985068	1817.59	27	236	0	1757
99	7583	263179	1442	270762	537	44	147	12.3614	32.8651	0.996075	6067.69	147	44	0	6026
100	100774	11312	22	112086	29	11	9	2.83478	2.29462	0.997192	902.064	9	11	0	896
1	9467	3228	1198	12695	34	50	2021	9.61932	440.107	0.851737	1663.11	2021	50	0	1213
2	6959	27949	21	34908	80	73	19	15.7614	3.55535	0.998317	5312.06	19	73	0	5296
3	2885457	1399	873	2886856	49	1	11	0.476329	2.63097	0.780801	7.54423	11	1	0	5
4	27503	156011	524	183514	13	2	79	0.275362	17.1174	0.998288	5658.38	79	2	0	5640
5	2845	72381	603	75226	15	6	199	2.08599	46.2117	0.995591	6062.78	199	6	0	6020
6	107552	82948	387	190500	88	13	70	3.75652	16.5541	0.9967	3304.36	70	13	0	3284
7	1888162	13099	18	1901261	57	0	1	0	0.0344828	0.99963	52.0172	1	0	0	52
8	976985	35953	204	1012938	25	2	3	0.811594	0.318209	0.998404	335.738	3	2	0	335
9	581285	9038	1753	590323	1661	103	152	20.0039	32.268	0.829076	156.437	152	103	0	103
10	2215187	375451	44	2590638	1883	20	1	4.61932	0.0677556	0.998334	1246.23	1	20	0	1239
11	217691	64923	760	282614	36	4	102	0.638647	21.0532	0.993994	2004.56	102	4	0	1985
12	954133	2267	2482	956400	420	11	109	2.05024	26.095	0.668336	45.3351	109	11	0	19
13	26941	193009	144	219950	1509	194	18	44.9101	4.60859	0.996011	5614.45	18	194	0	5566
14	304127	5117	122	309244	34	3	16	1.11594	3.75318	0.983196	153.96	16	3	0	150
15	42877	126009	59	168886	81	16	9	2.76812	1.67756	0.999593	5305.58	9	16	0	5302
16	216702	173524	18	390226	58	5	1	1.13237	0.0344828	0.999851	3482.63	1	5	0	3481
17	36386	1151	196	37537	569	557	200	123.819	43.0877	0.729588	295.62	200	557	0	134
18	1062	38447	16	39509	656	437	8	101.486	1.88324	0.991933	5686.07	8	437	0	5585
19	13123	139304	319	152427	40	10	65	2.57488	14.4204	0.998453	5943.4	65	10	0	5926
20	1401	194247	2180	195648	66	8	328	1.76812	70.4459	0.99329	5978.9	328	8	0	5911
21	3962672	106096	2906	4068768	192	3	43	0.669565	9.98246	0.978292	270.051	43	3	0	260
22	3128235	1605	14	3129840	172	3	2	0.615459	0.533575	0.883739	4.9048	2	3	0	4
23	2807970	4445	84	2812415	12	1	1	0.0434783	0.290381	0.988069	15.1942	1	1	0	15
24	3179133	2916	1155	3182049	26	0	11	0	2.52148	0.882624	11.8621	11	0	0	8
25	23211	2919	342	26130	91	102	475	25.313	106.945	0.930193	1011.48	475	102	0	881
26	2190	47363	578	49553	148	84	300	17.9391	59.0248	0.992882	5743.55	300	84	0	5660
27	1711613	71963	1557	1783576	1417	38	35	8.89469	6.74894	0.979857	382.16	35	38	0	366
28	14978	4347	24	19325	26	45	43	7.78454	9.59891	0.99541	1916.89	43	45	0	1900
29	1346535	213686	2882	1560221	99	1	74	0.0434783	14.3182	0.993468	1227.06	74	1	0	1210
30	1843925	8780	151	1852705	138	4	3	1.09469	0.257713	0.983417	37.8553	3	4	0	37
31	261102	291388	16	552490	12	0	2	0	0.30127	0.999959	4072.17	2	0	0	4072
32	67826	460337	11	528163	210	12	0	2.9285	0	0.999777	5790.59	0	12	0	5788
33	2534600	4907	77	2539507	118	5	0	0.765217	0	0.964707	9.6087	0	5	0	8
34	91315	111097	27	202412	1406	217	2	47.3072	0.134301	0.99474	3984.7	2	217	0	3937
35	2218291	3375	199	2221666	258	3	3	0.789372	0.698125	0.934734	11.3186	3	3	0	10
36	5187	1167	11	6354	158	769	42	170.805	9.79492	0.93781	1308.81	42	769	0	1142
37	147947	303578	2248	451525	1686	118	166	27.8531	34.3382	0.993187	4619.5	166	118	0	4555
38	319664	50980	23	370644	105	14	0	3.14203	0	0.998847	1202.87	0	14	0	1200
39	8567	16943	11	25510	2076	1680	14	380.607	2.66062	0.944747	3087.31	14	1680	0	2710
40	2165	2202	54	4367	36	237	366	52.4077	78.4011	0.980497	3430.43	366	237	0	3305
41	790981	393650	70	1184631	56	2	3	0.595169	0.369026	0.999831	2769.6	3	2	0	2769
42	1444	410300	23	411744	1161	99	2	20.2725	0.388385	0.998539	6272.98	2	99	0	6254
43	10536	31827	132	42363	2215	1183	68	270.497	14.5245	0.967513	3937.7	68	1183	0	3656
44	307180	17073	59	324253	146	19	6	6.2715	1.84936	0.992271	491.922	6	19	0	484
45	278331	33868	10	312199	599	72	1	17.9488	0.130672	0.991465	937.395	1	72	0	920
46	2061026	4201	38	2065227	46	0	2	0	0.859649	0.974292	18.6379	2	0	0	18
47	55926	3783	16	59709	336	215	14	48.6077	3.88566	0.9583	568.864	14	215	0	521
48	440501	31836	597	472337	530	48	47	10.8155	10.5862	0.98253	611.758	47	48	0	588
49	2513616	18043	19	2531659	2355	40	0	9.09758	0	0.938051	65.3043	0	40	0	56
50	20107	21382	26	41489	617	440	20	103.649	3.50091	0.986521	3543.28	20	440	0	3431
51	9062	37147	1661	46209	1419	687	784	160.848	162.891	0.959866	4036.12	784	687	0	3720
52	530793	143919	27	674712	101	2	3	0.0869565	0.68663	0.999778	1897.54	3	2	0	1897
53	4322579	1672	1242	4324251	376	3	15	0.211594	2.11373	0.711846	4.31559	15	3	0	2
54	33499	132777	180	166276	94	22	40	5.38454	8.64973	0.998672	5427.51	40	22	0	5413
55	1433	70371	29	71804	1110	404	11	93.9874	2.07562	0.992612	5774.29	11	404	0	5683
56	189553	390551	435	580104	62	2	26	0.0869565	5.81609	0.999312	4781.7	26	2	0	4777
57	12654	93645	13	106299	102	30	7	7.90048	1.65517	0.999245	5844.25	7	30	0	5836
58	460249	3528	54	463777	45	5	7	1.37198	1.31276	0.983461	80.955	7	5	0	78
59	144493	2617	1448	147110	11	4	416	0.786473	98.5076	0.78251	249.176	416	4	0	154
60	1067449	6590	774	1074039	174	6	31	2.16329	7.38596	0.923985	66.5577	31	6	0	57
61	4321	1225	115	5546	399	1571	476	353.672	103.875	0.824963	1237.18	476	1571	0	797
62	3027239	2649	12	3029888	94	4	0	0.824155	0	0.953906	7.93478	0	4	0	7
63	4163	15545	1766	19708	185	194	1674	39.0203	350.958	0.941483	3628.13	1674	194	0	3235
64	722535	74431	114	796966	16	2	13	0.241546	3.51422	0.997567	850.768	13	2	0	846
65	4906261	1131	2939	4907392	37	2	22	0.337198	5.04235	0.659697	8.45127	22	2	0	2
66	4249751	29017	393	4278768	38	0	4	0	1.15366	0.989233	59.8103	4	0	0	59
67	2340208	19118	32	2359326	68	0	0	0	0	1	67	0	0	0	67
68	1341859	1205	77	1343064	11	0	1	0	0.130672	0.987983	6.06897	1	0	0	6
69	81715	3924	1886	85639	206	75	766	18.6126	166.704	0.821501	559.524	766	75	0	379
70	4930	9188	1633	14118	204	254	2036	54.172	440.761	0.909276	2956.48	2036	254	0	2474
71	513074	5554	104	518628	14	1	13	0.0850242	2.93466	0.982345	94.8538	13	1	0	91
72	6624	7792	346	14416	158	263	678	61.4725	145.405	0.968652	3452.4	678	263	0	3242
73	7986	5982	1063	13968	41	68	1754	15.7585	387.137	0.909241	2439.3	1754	68	0	2031
74	49391	11945	22	61336	962	597	10	137.216	2.44949	0.957465	1463.04	10	597	0	1328
75	80830	158162	635	238992	387	52	87	13.6609	18.0895	0.996506	4617.5	87	52	0	4588
76	3854441	30549	174	3884990	104	1	2	0.321739	0.134301	0.996997	72.2646	2	1	0	72
77	418726	2555	17	421281	18	2	3	0.53913	0.605566	0.99154	68.1087	3	2	0	67
78	55457	62751	142	118208	51	14	38	3.72271	8.79915	0.998348	3970.36	38	14	0	3956
79	741300	9146	107	750446	721	32	5	6.77681	1.20266	0.961037	94.2984	5	32	0	87
80	2045	151170	16	153215	27	3	2	0.763285	0.879008	0.999868	6279.34	2	3	0	6277
81	3529238	29505	321	3558743	46	0	2	0	0.165154	0.998664	69.0862	2	0	0	69
82	1676	9869	190	11545	118	247	451	57.5517	97.8929	0.983983	4998.34	451	247	0	4846
83	77768	100870	116	178638	105	23	20	5.41449	4.56201	0.998832	4227.21	20	23	0	4216
84	1884378	102544	14	1986922	1689	28	0	7.21932	0	0.993245	471.913	0	28	0	464
85	70712	5199	403	75911	2715	993	156	213.063	35.3485	0.767838	500.017	156	993	0	269
86	8149	1068	93	9217	12	42	368	8.51981	81.2559	0.951971	1019.56	368	42	0	929
87	16446	40988	383	57434	2591	1025	150	234.543	29.1379	0.968964	3870.33	150	1025	0	3608
88	17860	9335	50	27195	11	6	70	1.41836	13.1319	0.997162	2805.24	70	6	0	2792
89	13271	111453	33	124724	17	5	11	1.30725	2.00181	0.999712	5892.19	11	5	0	5890
90	287773	9100	72	296873	14	4	17	1.20483	4.10526	0.990742	305.047	17	4	0	301
91	255805	3462	133	259267	629	89	26	22.8502	4.87961	0.89891	127.714	26	89	0	102
92	35674	12388	1656	48062	115	68	1046	15.8435	226.529	0.927771	1837.49	1046	68	0	1594
93	1262	21713	18	22975	967	909	18	204.534	4.84694	0.981229	4962.88	18	909	0	4747
94	54314	4694	1660	59008	14	3	902	0.754589	192.649	0.862349	773.663	902	3	0	590
95	7788	111469	13	119257	1326	323	4	83.8174	0.937689	0.99345	5730.41	4	323	0	5648
96	400538	1591	16	402129	2842	183	3	27.4126	0.504537	0.621955	34.2579	3	183	0	16
97	2178	214596	2368	216774	879	126	298	25.6377	68.9032	0.991537	5883.79	298	126	0	5791
98	15975	4537	10	20512	134	245	14	53.285	3.8663	0.985934	1827.72	14	245	0	1768
